IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
351,0,28.28,28.28,47.97,47.97,7.09,2.5,2.64,0.95,2.93,2.59,0.87,0.84,3.38,3.07,2.92,167.2,166.98,4846,7214,5671.33
352,0,43.55,43.59,47.77,47.83,6.26,2.07,2.19,0.95,2.54,2.23,0.87,0.81,2.93,2.76,2.91,166.68,173.58,4787,6884,5487.99
353,0,20.61,20.64,48.36,48.37,5.57,1.85,1.92,0.96,2.25,1.94,0.85,0.82,2.66,2.36,0.58,33.23,36.89,4743,6647,5411.04
354,0,32.05,32.06,49.14,49.18,5.9,2.0,2.07,0.97,2.37,2.09,0.92,0.84,2.56,2.49,2.49,142.82,136.03,4920,7260,5659.07
355,0,44.13,44.19,48.82,48.87,6.38,2.15,2.25,0.95,2.59,2.28,0.82,0.82,3.15,2.79,0.31,17.53,15.24,4802,7089,5521.98
356,0,8.12,8.16,49.79,49.8,10.04,3.74,4.06,0.92,4.35,3.86,0.7,0.87,6.18,4.43,2.54,145.36,143.29,4817,6862,5424.28
357,0,30.75,30.77,49.27,49.33,6.9,2.42,2.52,0.96,2.93,2.52,0.83,0.83,3.51,3.05,2.5,143.13,141.42,4913,7657,5732.45
358,0,25.35,25.37,49.59,49.62,5.52,1.78,1.87,0.95,2.2,1.88,0.85,0.81,2.6,2.31,0.97,55.84,57.83,5016,7383,5670.6
359,0,28.99,29.0,50.51,50.55,7.88,2.75,2.94,0.94,3.31,2.9,0.85,0.83,3.88,3.51,1.37,78.69,81.36,4885,7481,5586.93
360,0,64.74,64.79,50.64,50.69,8.08,2.85,2.96,0.96,3.46,3.1,0.85,0.8,4.05,3.86,1.66,95.39,89.92,4868,6501,5415.7
361,0,24.12,24.13,50.18,50.2,5.81,1.89,2.0,0.95,2.33,2.01,0.87,0.81,2.69,2.48,1.35,77.12,74.92,5006,7376,5753.21
362,0,41.86,41.87,49.92,49.97,6.35,2.25,2.34,0.96,2.63,2.29,0.85,0.86,3.11,2.67,0.57,32.91,37.25,4816,6637,5429.6
363,0,78.59,78.64,49.98,49.99,5.63,1.86,1.95,0.96,2.25,1.93,0.83,0.83,2.72,2.34,2.38,136.17,129.99,4747,6759,5335.38
364,0,69.09,69.14,50.44,50.5,6.62,2.3,2.41,0.95,2.68,2.34,0.88,0.85,3.03,2.75,1.82,104.04,107.69,4890,6666,5506.06
365,0,22.49,22.53,50.51,50.53,7.41,2.7,2.8,0.97,3.15,2.76,0.92,0.84,3.41,3.26,0.9,51.71,47.65,4937,7144,5688.31
367,0,6.7,6.74,51.87,51.91,10.02,3.79,4.06,0.93,4.28,3.77,0.82,0.89,5.2,4.23,1.23,70.46,69.83,4888,6877,5557.35
369,0,22.69,22.71,51.94,51.97,6.76,2.33,2.44,0.95,2.77,2.43,0.81,0.84,3.4,2.9,1.05,60.42,61.74,4914,7335,5676.96
370,0,79.89,79.94,51.74,51.74,5.72,1.83,1.93,0.95,2.27,2.0,0.85,0.79,2.68,2.52,2.11,120.96,125.78,4722,6664,5355.03
371,0,33.09,33.1,51.41,51.47,8.81,3.14,3.46,0.91,3.72,3.26,0.72,0.87,5.18,3.75,3.05,174.99,175.0,4820,7173,5540.03
372,0,119.41,119.42,52.13,52.14,7.43,2.62,2.79,0.94,3.16,2.74,0.79,0.84,3.98,3.25,0.64,36.63,38.53,4839,6798,5432.59
373,0,27.3,27.35,52.45,52.48,7.77,2.85,3.0,0.95,3.23,2.86,0.85,0.87,3.81,3.28,0.97,55.67,57.62,4881,6822,5443.0
374,0,77.55,77.6,52.2,52.23,4.95,1.61,1.67,0.96,1.87,1.62,0.94,0.85,2.0,1.9,0.98,56.31,46.12,4805,6489,5361.26
375,0,12.61,12.61,52.84,52.91,6.84,2.36,2.48,0.95,2.82,2.46,0.82,0.83,3.43,2.98,1.83,104.68,106.91,4763,6472,5393.69
376,0,20.21,20.24,52.72,52.77,7.69,2.76,2.85,0.97,3.36,2.94,0.83,0.82,4.06,3.57,0.74,42.65,44.27,4888,7055,5577.71
377,0,35.95,35.96,52.13,52.19,6.33,2.22,2.32,0.95,2.55,2.25,0.88,0.86,2.88,2.61,0.34,19.36,12.94,4798,6808,5410.76
378,0,70.14,70.19,52.78,52.79,6.41,2.24,2.36,0.95,2.58,2.25,0.94,0.87,2.75,2.59,2.16,123.69,120.34,4849,6578,5401.82
379,0,33.48,33.5,52.65,52.67,6.13,2.12,2.19,0.97,2.49,2.18,0.85,0.83,2.91,2.62,0.13,7.5,2.96,4930,7163,5566.93
380,0,130.65,130.66,53.37,53.37,7.04,2.65,2.72,0.98,3.0,2.58,0.92,0.88,3.25,2.92,0.89,51.15,47.62,4725,6698,5411.13
381,0,46.28,46.33,53.43,53.43,6.41,2.19,2.32,0.95,2.6,2.23,0.9,0.85,2.88,2.63,2.12,121.7,120.16,4784,6633,5378.31
382,0,92.3,92.33,53.56,53.61,5.85,1.97,2.07,0.95,2.32,2.0,0.85,0.84,2.71,2.38,1.37,78.69,77.93,4772,6433,5308.08
383,0,76.12,76.18,53.5,53.5,5.46,1.81,1.89,0.96,2.12,1.87,0.92,0.84,2.3,2.23,0.87,49.97,40.91,4735,6488,5352.38
384,0,109.27,109.31,53.82,53.88,6.17,2.08,2.2,0.95,2.44,2.12,0.9,0.84,2.71,2.51,1.07,61.39,64.34,4790,6434,5310.14
385,0,118.82,118.84,53.56,53.61,7.34,2.51,2.65,0.95,3.09,2.69,0.84,0.81,3.66,3.31,0.39,22.25,21.23,4848,6852,5466.55
386,0,67.73,67.77,54.86,54.87,9.07,3.5,3.76,0.93,3.88,3.4,0.87,0.92,4.47,3.71,1.81,103.57,102.34,4757,6739,5432.28
387,0,20.87,20.89,53.76,53.79,6.82,2.34,2.47,0.95,2.8,2.42,0.88,0.83,3.16,2.91,0.31,17.59,20.0,4840,7286,5587.49
388,0,3.97,3.98,54.8,54.83,10.01,3.81,4.04,0.94,4.4,3.93,0.83,0.86,5.28,4.55,0.67,38.4,39.31,4869,6613,5490.36
390,0,13.52,13.55,55.51,55.56,6.95,2.34,2.47,0.95,2.86,2.51,0.82,0.81,3.48,3.1,1.94,111.32,109.08,4847,6574,5382.56
391,0,128.5,128.54,55.32,55.35,6.94,2.64,2.73,0.96,2.86,2.46,0.92,0.92,3.09,2.67,0.72,41.31,39.45,4857,6862,5484.99
392,0,47.06,47.06,55.71,55.73,5.79,2.01,2.1,0.96,2.33,2.04,0.87,0.85,2.69,2.39,1.8,102.88,98.86,4794,6684,5405.51
393,0,91.91,91.94,55.77,55.83,5.78,1.99,2.07,0.96,2.29,2.0,0.92,0.85,2.49,2.35,1.46,83.48,84.55,4749,6560,5319.29
394,0,108.42,108.43,56.09,56.13,6.27,2.04,2.15,0.95,2.56,2.23,0.87,0.8,2.94,2.8,1.15,66.04,70.52,4839,6615,5400.22
395,0,126.69,126.69,57.66,57.68,7.47,2.73,2.9,0.94,3.11,2.69,0.83,0.89,3.73,3.04,0.92,52.65,51.25,4856,7399,5594.08
396,0,68.97,68.99,58.5,58.54,9.37,3.57,3.78,0.95,3.97,3.49,0.95,0.89,4.19,3.93,1.89,108.14,108.72,4868,6852,5532.31
397,0,81.64,81.65,58.18,58.18,6.61,2.23,2.37,0.94,2.68,2.35,0.79,0.82,3.41,2.85,1.17,67.17,63.63,4698,6508,5316.28
398,0,20.54,20.55,58.57,58.58,7.13,2.51,2.65,0.95,2.88,2.52,0.91,0.86,3.19,2.93,1.96,112.52,112.82,4747,6698,5396.13
399,0,107.25,107.3,58.18,58.22,6.85,2.34,2.49,0.94,2.79,2.45,0.79,0.84,3.55,2.93,2.71,155.22,152.23,4798,6769,5364.48
400,0,48.36,48.42,58.76,58.82,6.46,2.26,2.32,0.97,2.7,2.38,0.92,0.82,2.94,2.91,1.74,99.69,94.41,4676,6787,5410.61
401,0,28.93,28.95,58.96,58.99,6.86,2.35,2.49,0.94,2.82,2.47,0.88,0.82,3.19,3.0,1.83,104.68,103.02,4768,6675,5377.96
402,0,16.84,16.85,58.7,58.72,6.48,2.25,2.36,0.95,2.6,2.27,0.85,0.86,3.06,2.64,0.55,31.7,29.19,4831,6601,5374.07
403,0,111.48,111.48,59.22,59.24,6.33,2.22,2.37,0.94,2.58,2.24,0.85,0.86,3.01,2.59,1.39,79.82,83.04,4763,6848,5450.31
404,0,109.72,109.72,59.28,59.3,6.48,2.27,2.36,0.96,2.67,2.33,0.85,0.84,3.15,2.77,2.55,145.92,144.45,4847,7016,5494.7
405,0,127.14,127.2,59.73,59.79,7.05,2.43,2.57,0.95,2.95,2.61,0.8,0.82,3.67,3.2,1.82,104.04,99.3,4945,7705,5710.43
406,0,7.74,7.74,59.61,59.66,7.99,2.89,3.04,0.95,3.39,2.96,0.88,0.84,3.84,3.51,2.85,163.3,163.82,4908,7071,5515.98
407,0,126.1,126.12,60.26,60.27,6.88,2.42,2.56,0.94,2.82,2.46,0.88,0.86,3.19,2.86,1.83,104.68,104.37,4887,7679,5703.27
408,0,35.43,35.43,59.93,59.99,5.94,2.05,2.13,0.96,2.45,2.1,0.92,0.84,2.65,2.52,2.45,140.39,138.81,4780,6498,5344.91
409,0,14.56,14.62,59.93,59.95,6.52,2.27,2.4,0.95,2.63,2.26,0.91,0.86,2.91,2.62,0.35,20.22,23.55,4898,6765,5468.63
410,0,80.41,80.43,60.58,60.6,6.64,2.34,2.45,0.96,2.74,2.39,0.79,0.85,3.46,2.81,0.94,53.67,55.42,4867,6641,5385.9
411,0,41.99,42.03,60.84,60.9,6.61,2.33,2.42,0.96,2.76,2.43,0.92,0.83,3.0,2.92,1.43,81.87,83.95,4813,6786,5446.48
412,0,69.29,69.34,61.36,61.39,8.97,3.17,3.42,0.93,3.87,3.42,0.76,0.82,5.11,4.14,2.08,119.15,120.27,4832,7245,5655.27
413,0,21.52,21.53,61.1,61.14,6.64,2.32,2.43,0.95,2.68,2.35,0.87,0.85,3.07,2.75,2.08,119.05,112.94,4829,7204,5510.63
414,0,39.84,39.85,61.23,61.27,6.44,2.29,2.4,0.95,2.62,2.24,0.95,0.87,2.77,2.57,1.82,104.38,105.3,4836,6847,5476.83
415,0,6.89,6.94,61.04,61.04,5.76,1.91,1.99,0.96,2.33,2.0,0.81,0.82,2.86,2.45,2.1,120.14,122.09,4939,7019,5626.02
416,0,10.99,11.05,60.65,60.67,7.61,2.68,2.85,0.94,3.16,2.8,0.85,0.84,3.7,3.33,2.98,170.54,168.88,4886,7269,5567.62
417,0,23.07,23.08,61.82,61.83,8.24,3.03,3.23,0.94,3.51,3.09,0.84,0.87,4.16,3.54,1.53,87.88,90.43,4752,7377,5491.41
418,0,48.75,48.77,61.55,61.61,7.12,2.45,2.61,0.94,2.95,2.54,0.87,0.83,3.4,3.05,1.82,104.04,106.52,4867,6687,5462.99
419,0,78.26,78.27,61.55,61.56,6.92,2.35,2.48,0.95,2.84,2.5,0.88,0.82,3.21,3.06,1.29,74.05,73.56,4802,6506,5363.78
420,0,30.03,30.09,61.43,61.48,6.77,2.25,2.37,0.95,2.83,2.46,0.83,0.8,3.4,3.07,2.21,126.61,124.41,4810,6736,5461.05
421,0,110.7,110.71,61.55,61.57,6.14,2.18,2.27,0.96,2.48,2.14,0.95,0.87,2.62,2.45,1.33,76.33,78.84,4714,7051,5436.89
422,0,37.44,37.47,61.3,61.3,6.09,2.05,2.15,0.95,2.45,2.14,0.85,0.83,2.89,2.58,2.58,147.99,150.11,4666,6663,5379.25
423,0,46.15,46.15,61.82,61.87,6.75,2.36,2.46,0.96,2.8,2.43,0.88,0.84,3.16,2.89,1.88,107.59,105.66,4876,6822,5409.62
424,0,53.5,53.54,61.62,61.67,6.68,2.37,2.46,0.96,2.78,2.46,0.83,0.84,3.34,2.92,0.92,52.59,50.77,4830,6576,5408.23
425,0,9.29,9.33,61.43,61.43,7.77,2.81,2.98,0.94,3.3,2.87,0.85,0.85,3.86,3.39,2.96,169.8,170.66,4976,7216,5711.84
426,0,14.82,14.88,62.53,62.56,7.42,2.67,2.81,0.95,3.06,2.68,0.9,0.87,3.38,3.07,1.06,60.71,62.71,4874,7146,5546.99
427,0,126.62,126.63,62.4,62.44,7.19,2.51,2.61,0.96,3.08,2.69,0.83,0.81,3.73,3.32,0.74,42.44,43.04,4749,7385,5532.16
428,0,12.54,12.54,62.14,62.15,7.96,2.91,3.1,0.94,3.33,2.95,0.87,0.86,3.84,3.42,2.93,167.59,168.08,4980,7191,5635.13
429,0,29.12,29.13,62.79,62.8,6.51,2.21,2.34,0.94,2.62,2.29,0.82,0.84,3.18,2.73,1.32,75.62,78.58,4778,7042,5494.59
430,0,68.64,68.66,63.64,63.66,8.15,2.98,3.12,0.96,3.48,3.09,0.88,0.84,3.94,3.67,1.33,75.96,80.39,4955,7146,5646.62
431,0,8.0,8.03,62.98,63.02,5.69,1.92,2.0,0.96,2.27,1.97,0.87,0.84,2.6,2.33,2.05,117.3,120.11,4891,7031,5650.76
432,0,70.72,70.75,63.31,63.35,8.63,3.16,3.4,0.93,3.73,3.28,0.83,0.86,4.5,3.83,0.82,47.12,43.47,4819,7211,5499.31
433,0,42.12,42.12,63.64,63.66,6.66,2.31,2.44,0.95,2.73,2.42,0.87,0.83,3.15,2.92,1.79,102.38,96.78,4770,7266,5528.72
434,0,40.82,40.87,63.51,63.55,6.57,2.23,2.35,0.95,2.67,2.34,0.93,0.83,2.87,2.81,2.02,115.94,118.69,4811,7374,5701.68
435,0,67.02,67.04,63.9,63.94,7.22,2.62,2.76,0.95,3.0,2.63,0.95,0.87,3.17,3.03,1.35,77.47,78.89,4888,7404,5572.14
436,0,19.5,19.51,63.31,63.35,6.67,2.25,2.37,0.95,2.74,2.4,0.85,0.82,3.24,2.93,0.55,31.43,29.75,4867,6904,5486.45
437,0,51.41,51.47,63.38,63.39,6.83,2.4,2.53,0.95,2.79,2.42,0.84,0.86,3.3,2.8,0.43,24.78,27.22,4855,6627,5469.51
438,0,77.61,77.64,64.28,64.31,6.83,2.41,2.53,0.95,2.88,2.5,0.85,0.83,3.37,3.0,1.46,83.52,85.87,4750,6495,5339.55
439,0,47.45,47.5,64.22,64.25,6.78,2.29,2.4,0.96,2.82,2.46,0.81,0.81,3.47,3.04,2.08,118.93,116.61,4906,7063,5555.49
440,0,92.82,92.84,64.55,64.61,9.43,3.59,3.82,0.94,4.02,3.58,0.85,0.89,4.75,4.04,2.6,148.88,148.99,4713,6647,5310.25
441,0,61.95,61.97,64.67,64.67,7.78,2.83,2.95,0.96,3.33,2.95,0.83,0.84,4.0,3.51,0.67,38.66,41.1,4811,6606,5422.19
442,0,23.73,23.72,65.06,65.1,8.27,3.0,3.26,0.92,3.45,3.01,0.85,0.9,4.06,3.35,2.13,121.89,121.29,4914,7338,5589.7
443,0,98.15,98.17,65.2,65.23,7.84,2.79,2.96,0.94,3.3,2.9,0.82,0.84,4.01,3.44,1.31,75.14,75.27,4628,6712,5356.92
444,0,12.8,12.87,64.48,64.48,7.12,2.56,2.69,0.95,2.94,2.55,0.88,0.87,3.32,2.93,0.31,18.03,17.3,4862,6785,5554.63
445,0,9.75,9.77,64.81,64.86,5.94,1.99,2.07,0.96,2.47,2.12,0.88,0.81,2.79,2.63,2.52,144.64,140.92,4896,7009,5572.87
446,0,17.68,17.73,65.2,65.24,6.42,2.18,2.31,0.95,2.59,2.26,0.9,0.84,2.87,2.7,1.07,61.5,59.46,4868,6764,5495.27
447,0,28.6,28.65,65.26,65.3,6.33,2.17,2.3,0.94,2.59,2.25,0.88,0.83,2.93,2.7,1.26,72.47,77.16,4882,6908,5552.4
448,0,40.04,40.06,66.23,66.28,10.35,4.44,4.8,0.92,4.39,3.9,0.92,1.03,4.78,3.79,1.44,82.35,85.12,5006,7060,5560.88
449,0,19.76,19.81,65.72,65.72,8.47,3.02,3.25,0.93,3.63,3.15,0.79,0.85,4.57,3.71,2.2,126.25,124.48,4938,7181,5621.66
450,0,8.52,8.57,65.72,65.78,7.35,2.68,2.82,0.95,3.06,2.66,0.95,0.87,3.24,3.07,1.87,107.28,103.62,4904,7368,5678.71
451,0,48.69,48.72,65.59,65.64,6.83,2.45,2.56,0.96,2.82,2.45,0.84,0.87,3.34,2.82,1.12,64.03,63.86,4908,7117,5582.72
452,0,124.54,124.56,65.78,65.81,7.11,2.47,2.59,0.95,2.97,2.57,0.87,0.83,3.41,3.11,1.98,113.2,116.51,4759,6511,5394.75
453,0,86.26,86.26,65.45,65.48,5.99,2.09,2.14,0.98,2.49,2.15,0.83,0.84,2.99,2.57,2.43,139.24,137.53,4625,6508,5257.95
454,0,89.12,89.17,65.52,65.56,5.71,1.95,2.03,0.96,2.3,1.95,0.87,0.85,2.64,2.29,2.07,118.74,117.86,4699,7012,5355.65
455,0,96.14,96.17,66.17,66.21,9.24,3.5,3.77,0.93,3.99,3.5,0.83,0.9,4.79,3.9,2.49,142.94,143.19,4845,6983,5505.21
456,0,64.35,64.4,65.78,65.84,8.22,2.9,3.09,0.94,3.42,3.03,0.84,0.84,4.04,3.6,2.77,158.81,157.69,4861,6952,5504.81
457,0,22.43,22.46,66.23,66.28,6.35,2.24,2.34,0.96,2.6,2.25,0.88,0.86,2.94,2.61,0.93,53.13,51.85,5013,7380,5695.31
458,0,67.73,67.77,66.82,66.88,8.15,2.99,3.09,0.97,3.54,3.17,0.85,0.83,4.14,3.82,1.44,82.61,87.14,4883,7494,5664.08
459,0,66.56,66.61,66.89,66.9,7.44,2.76,2.89,0.96,3.13,2.75,0.92,0.87,3.41,3.15,1.65,94.76,92.29,4813,7618,5711.37
460,0,11.77,11.78,66.17,66.22,5.95,2.0,2.08,0.96,2.44,2.1,0.81,0.82,3.0,2.57,2.64,151.39,150.39,4799,6810,5467.53
461,0,27.62,27.63,66.75,66.76,6.76,2.32,2.45,0.95,2.77,2.41,0.87,0.83,3.17,2.89,2.63,150.42,150.74,4873,7232,5523.49
462,0,4.88,4.91,67.41,67.41,7.96,2.95,3.17,0.93,3.34,2.88,0.87,0.93,3.83,3.11,2.03,116.57,117.82,4826,7436,5559.22
463,0,29.57,29.63,67.34,67.39,7.13,2.42,2.54,0.95,2.95,2.6,0.82,0.81,3.58,3.22,1.96,112.04,112.23,4906,7084,5479.05
464,0,6.57,6.62,67.67,67.68,7.39,2.74,2.88,0.95,3.08,2.73,0.92,0.89,3.35,3.08,1.7,97.28,93.29,4915,7450,5723.01
465,0,88.34,88.34,66.82,66.82,6.36,2.19,2.31,0.95,2.57,2.23,0.91,0.85,2.84,2.63,2.78,159.27,160.08,4832,7104,5479.62
466,0,24.05,24.06,67.02,67.05,6.15,1.99,2.13,0.93,2.42,2.1,0.85,0.82,2.85,2.55,2.61,149.3,149.67,4926,7485,5673.64
467,0,115.77,115.83,67.47,67.5,6.23,2.16,2.27,0.95,2.49,2.15,0.95,0.87,2.63,2.48,1.83,105.12,108.65,4746,6628,5399.57
468,0,90.55,90.57,67.28,67.33,5.37,1.77,1.81,0.98,2.17,1.9,0.83,0.8,2.61,2.37,2.25,128.93,131.75,4770,6678,5355.59
469,0,8.38,8.43,67.6,67.65,7.47,2.7,2.83,0.95,3.12,2.76,0.88,0.85,3.53,3.23,2.52,144.32,142.42,4967,7307,5676.94
470,0,47.91,47.97,68.25,68.28,6.66,2.39,2.51,0.95,2.76,2.41,0.92,0.86,3.0,2.79,1.43,81.87,84.89,4914,6867,5564.4
471,0,126.17,126.2,68.19,68.19,7.01,2.49,2.61,0.95,2.95,2.6,0.83,0.83,3.55,3.13,2.45,140.36,136.78,4775,6670,5423.85
472,0,20.54,20.58,67.86,67.89,6.28,2.18,2.29,0.95,2.55,2.2,0.88,0.86,2.88,2.57,0.34,19.36,20.46,4904,7013,5596.64
473,0,74.75,74.78,68.38,68.39,7.43,2.73,2.86,0.95,3.14,2.75,0.92,0.87,3.4,3.15,2.44,140.04,140.91,4736,6585,5331.76
474,0,26.07,26.09,68.38,68.41,6.35,2.21,2.31,0.96,2.62,2.28,0.87,0.84,3.0,2.7,2.41,138.01,138.71,4780,6912,5415.7
475,0,98.22,98.25,68.77,68.8,8.0,2.86,3.05,0.94,3.41,3.03,0.87,0.85,3.9,3.57,2.3,131.91,134.6,4820,7379,5609.48
476,0,96.59,96.59,68.51,68.55,5.86,1.99,2.07,0.96,2.38,2.07,0.85,0.83,2.81,2.5,2.18,124.99,130.11,4797,7348,5582.75
477,0,23.98,23.99,69.29,69.32,7.59,2.66,2.83,0.94,3.15,2.76,0.82,0.84,3.83,3.31,1.19,68.2,66.89,5068,7308,5766.59
478,0,22.3,22.32,69.23,69.29,6.98,2.41,2.54,0.95,2.88,2.5,0.82,0.84,3.51,2.99,1.96,112.52,114.68,4873,7230,5596.87
479,0,8.58,8.6,69.55,69.55,7.89,2.8,3.0,0.93,3.24,2.88,0.91,0.86,3.57,3.34,2.75,157.56,157.13,4865,7153,5550.36
480,0,116.35,116.4,69.88,69.88,6.11,2.13,2.26,0.95,2.45,2.11,0.93,0.87,2.63,2.42,1.76,100.71,98.77,4820,6688,5420.54
481,0,5.85,5.87,70.59,70.62,8.2,2.96,3.15,0.94,3.46,3.02,0.88,0.86,3.91,3.53,1.86,106.39,104.64,4919,7348,5745.71
482,0,118.23,118.28,70.53,70.55,7.58,2.82,2.97,0.95,3.11,2.71,0.99,0.9,3.13,3.02,1.76,100.84,103.77,4762,6837,5463.34
483,0,47.32,47.35,70.46,70.5,6.55,2.24,2.39,0.94,2.69,2.33,0.85,0.84,3.15,2.79,1.72,98.33,98.06,4863,6764,5557.41
484,0,110.05,110.1,70.46,70.52,5.92,1.92,2.02,0.95,2.37,2.04,0.88,0.81,2.68,2.51,1.85,105.95,105.56,4786,7148,5459.9
485,0,76.7,76.71,70.78,70.81,7.59,2.71,2.86,0.95,3.18,2.78,0.85,0.86,3.75,3.24,2.11,120.76,121.54,4802,6741,5411.83
486,0,98.09,98.12,70.33,70.35,5.76,2.02,2.07,0.97,2.37,2.04,0.92,0.85,2.56,2.39,2.22,127.18,131.83,4737,7476,5545.69
487,0,3.64,3.68,70.46,70.49,8.0,2.78,2.96,0.94,3.41,3.01,0.85,0.81,3.99,3.73,3.01,172.33,172.13,4827,7271,5547.6
488,0,24.31,24.33,71.5,71.51,7.31,2.55,2.7,0.94,3.14,2.74,0.85,0.81,3.68,3.38,1.45,82.87,85.2,4871,7247,5582.77
489,0,111.87,111.94,71.37,71.42,8.26,3.03,3.19,0.95,3.55,3.12,0.83,0.85,4.26,3.66,2.42,138.72,135.75,4763,7347,5494.39
490,0,23.21,23.24,71.95,72.0,6.77,2.29,2.45,0.93,2.76,2.44,0.82,0.83,3.36,2.96,1.83,105.02,103.7,4882,7493,5599.02
491,0,5.59,5.64,72.48,72.5,7.95,2.86,3.03,0.94,3.38,2.98,0.83,0.84,4.06,3.55,2.23,127.97,127.9,4950,7298,5613.62
492,0,16.84,16.85,72.8,72.81,7.72,2.86,3.03,0.94,3.27,2.85,0.92,0.88,3.56,3.22,1.69,96.84,96.1,4838,6878,5446.79
493,0,110.95,111.0,72.73,72.79,6.38,2.24,2.35,0.95,2.59,2.24,0.97,0.87,2.68,2.59,1.88,107.53,104.34,4628,7503,5501.55
494,0,48.04,48.08,73.0,73.0,6.71,2.21,2.34,0.95,2.75,2.43,0.82,0.8,3.35,3.05,1.91,109.29,109.85,4855,6590,5423.81
495,0,120.06,120.09,72.93,72.93,7.3,2.7,2.82,0.96,3.04,2.64,0.92,0.88,3.29,2.99,2.3,131.53,133.28,4779,7059,5515.58
496,0,75.4,75.46,72.34,72.35,7.89,2.91,3.02,0.96,3.4,3.03,0.85,0.84,3.97,3.62,3.05,174.51,178.05,4641,6958,5428.11
497,0,114.59,114.66,73.64,73.7,8.17,3.07,3.24,0.95,3.56,3.1,0.83,0.87,4.28,3.55,2.47,141.67,139.88,4810,6647,5436.11
498,0,72.73,72.75,73.84,73.85,8.09,3.1,3.22,0.96,3.45,3.06,0.92,0.88,3.74,3.46,0.72,41.19,40.22,4812,6690,5392.55
499,0,3.31,3.36,73.45,73.49,5.17,1.73,1.79,0.97,1.99,1.73,0.92,0.86,2.15,2.02,0.67,38.37,36.61,4898,6642,5491.67
500,0,45.89,45.89,74.49,74.52,6.5,2.2,2.33,0.95,2.67,2.33,0.87,0.82,3.07,2.86,1.79,102.68,100.21,4787,6592,5419.02
501,0,28.14,28.16,74.56,74.61,7.42,2.7,2.82,0.96,3.17,2.75,0.85,0.85,3.74,3.23,2.18,124.99,126.03,4774,6646,5409.19
502,0,39.45,39.46,74.42,74.44,6.86,2.35,2.47,0.95,2.86,2.51,0.83,0.82,3.44,3.07,0.88,50.53,47.47,4783,6567,5413.19
503,0,14.88,14.88,75.98,76.03,12.43,4.79,5.26,0.91,5.41,4.83,0.79,0.9,6.89,5.34,2.02,115.64,115.81,4860,7247,5555.91
504,0,1.69,1.75,74.49,74.54,5.24,1.71,1.8,0.95,1.99,1.75,0.92,0.84,2.15,2.08,0.67,38.37,32.63,4837,6541,5431.66
505,0,120.38,120.42,74.95,75.0,5.82,2.0,2.09,0.96,2.33,2.0,0.87,0.86,2.67,2.32,2.1,120.14,119.86,4730,7141,5525.4
506,0,99.78,99.79,76.31,76.33,10.06,3.75,4.01,0.93,4.3,3.83,0.76,0.87,5.65,4.42,1.22,69.65,69.85,4808,7547,5520.7
507,0,16.71,16.75,75.92,75.97,8.08,2.97,3.13,0.95,3.37,2.96,0.88,0.87,3.81,3.4,1.24,70.87,72.24,4875,7194,5573.77
508,0,11.57,11.59,75.14,75.15,7.11,2.58,2.67,0.97,3.02,2.65,0.92,0.84,3.28,3.16,3.01,172.57,176.44,4863,7074,5527.63
509,0,86.52,86.6,76.77,76.81,9.86,3.65,4.11,0.89,4.26,3.72,0.66,0.91,6.42,4.08,1.85,105.95,102.76,4812,6561,5379.37
510,0,8.58,8.58,75.2,75.27,7.3,2.69,2.77,0.97,3.12,2.72,0.91,0.85,3.43,3.19,3.12,178.81,1.56,4822,7151,5501.49
511,0,37.51,37.56,76.38,76.4,6.4,2.23,2.33,0.95,2.64,2.3,0.88,0.84,2.99,2.73,0.66,38.0,41.84,4855,6650,5457.82
512,0,98.02,98.07,77.22,77.24,9.09,3.43,3.63,0.94,3.83,3.39,0.84,0.89,4.53,3.83,1.21,69.1,68.37,4724,7623,5581.05
513,0,53.04,53.1,76.89,76.9,6.46,2.24,2.33,0.96,2.69,2.36,0.85,0.82,3.15,2.9,1.72,98.33,92.91,4789,6563,5416.19
514,0,9.69,9.74,76.25,76.28,7.48,2.69,2.83,0.95,3.21,2.81,0.85,0.83,3.75,3.39,3.02,173.02,175.73,4964,7122,5661.32
515,0,45.95,45.96,77.03,77.07,6.37,2.08,2.2,0.95,2.64,2.34,0.85,0.78,3.09,2.99,1.4,80.07,85.16,4886,6637,5455.52
516,0,29.51,29.55,77.35,77.38,7.42,2.59,2.75,0.94,3.09,2.7,0.8,0.83,3.84,3.24,1.83,104.62,105.75,4868,6600,5449.69
517,0,121.23,121.28,77.09,77.14,5.81,1.96,2.06,0.95,2.32,2.0,0.88,0.84,2.63,2.38,1.88,107.93,104.99,4840,6665,5422.13
518,0,12.74,12.76,76.96,77.01,7.68,2.76,2.95,0.94,3.2,2.79,0.87,0.86,3.69,3.23,2.92,167.09,166.81,4860,6877,5520.98
