IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
384,0,82.42,82.45,67.6,67.65,9.76,3.48,3.75,0.93,4.1,3.74,0.8,0.84,5.1,4.47,0.26,14.7,16.95,7145,14145,8850.78
385,0,123.76,123.78,68.77,68.82,9.9,3.51,3.73,0.94,4.37,3.93,0.65,0.79,6.72,4.96,2.21,126.53,127.33,7121,11679,8447.81
386,0,92.89,92.9,67.47,67.51,8.43,2.84,3.02,0.94,3.72,3.33,0.78,0.75,4.75,4.45,3.05,174.99,176.38,7714,14991,9672.75
387,0,87.03,87.1,69.09,69.15,9.07,3.24,3.44,0.94,3.86,3.48,0.8,0.82,4.81,4.22,1.79,102.63,102.75,7202,12160,8663.8
388,0,102.96,103.02,67.8,67.86,7.68,2.47,2.66,0.93,3.25,2.91,0.79,0.75,4.11,3.89,0.2,11.53,11.46,7429,14270,9530.47
389,0,107.12,107.16,69.68,69.75,10.93,3.61,3.98,0.91,4.69,4.24,0.68,0.77,6.91,5.51,1.28,73.07,72.22,7635,15149,9965.45
390,0,5.27,5.32,68.19,68.24,7.62,2.48,2.65,0.94,3.22,2.88,0.73,0.76,4.43,3.81,0.24,14.04,14.81,7590,14426,9665.92
391,0,6.83,6.85,68.64,68.68,8.1,2.79,2.97,0.94,3.41,3.09,0.76,0.81,4.5,3.81,0.54,30.96,34.47,7448,13822,8977.34
392,0,83.72,83.78,68.7,68.75,10.06,3.58,3.9,0.92,4.3,3.84,0.8,0.84,5.35,4.58,0.26,14.88,16.13,7142,14509,9085.8
393,0,92.3,92.33,68.31,68.37,9.39,3.17,3.52,0.9,4.07,3.7,0.66,0.79,6.14,4.68,3.0,171.74,174.77,7356,14014,9454.2
394,0,108.36,108.42,69.62,69.64,7.67,2.58,2.68,0.96,3.35,3.0,0.79,0.76,4.23,3.97,1.43,82.18,86.86,7868,15363,10037.68
395,0,75.27,75.32,69.48,69.48,9.04,3.3,3.48,0.95,3.91,3.59,0.78,0.82,5.0,4.36,0.84,48.37,43.84,7332,14127,9180.22
396,0,78.52,78.54,68.7,68.73,9.68,3.32,3.58,0.93,4.15,3.75,0.73,0.79,5.71,4.74,0.24,13.6,13.94,7432,14407,9174.42
397,0,71.11,71.17,70.39,70.43,11.56,4.24,4.6,0.92,5.0,4.56,0.76,0.85,6.57,5.39,1.21,69.44,70.27,7096,11760,8452.44
398,0,101.59,101.63,69.36,69.39,12.96,4.58,5.0,0.92,5.68,5.14,0.76,0.8,7.46,6.42,0.35,20.1,19.41,7308,14261,9262.73
399,0,2.08,2.14,69.23,69.28,8.46,2.7,2.89,0.93,3.54,3.2,0.76,0.74,4.65,4.29,0.3,17.1,21.13,7820,14074,9622.49
400,0,105.37,105.42,70.33,70.36,10.69,3.79,4.03,0.94,4.75,4.26,0.74,0.78,6.4,5.43,0.94,53.91,51.95,7578,14974,9597.35
401,0,114.92,114.97,70.07,70.14,10.96,4.18,4.5,0.93,4.8,4.43,0.83,0.86,5.77,5.13,0.69,39.51,39.99,7069,11757,8343.65
402,0,97.56,97.58,70.27,70.26,11.15,3.73,4.25,0.88,4.89,4.35,0.67,0.82,7.3,5.29,0.5,28.61,28.16,7673,14549,9643.14
403,0,102.9,102.92,70.07,70.11,9.13,3.04,3.25,0.93,3.86,3.51,0.76,0.77,5.09,4.56,0.57,32.62,31.38,7372,14640,9452.83
404,0,79.69,79.71,69.55,69.62,9.65,3.4,3.65,0.93,4.23,3.8,0.78,0.8,5.43,4.75,0.06,3.52,3.15,7770,15311,9689.32
405,0,82.62,82.65,70.0,70.04,9.25,2.91,3.24,0.9,3.97,3.59,0.68,0.74,5.86,4.88,0.26,15.17,14.31,7890,15713,10127.07
406,0,94.31,94.35,69.88,69.92,11.86,4.35,4.71,0.92,5.36,4.92,0.72,0.81,7.46,6.1,0.1,5.57,2.72,7167,14476,9108.51
407,0,12.8,12.87,71.5,71.54,9.86,3.37,3.65,0.92,4.24,3.85,0.74,0.79,5.72,4.89,1.83,105.1,104.36,7275,11419,8480.15
408,0,89.83,89.9,71.11,71.15,7.71,2.68,2.78,0.96,3.33,3.0,0.78,0.79,4.26,3.82,1.47,84.4,88.83,7177,13073,8707.52
409,0,4.23,4.29,70.66,70.7,7.41,2.55,2.67,0.95,3.19,2.86,0.74,0.79,4.3,3.62,0.68,39.21,42.52,7343,13148,8985.17
411,0,78.98,78.97,70.46,70.48,6.39,1.88,2.0,0.94,2.68,2.45,0.66,0.68,4.05,3.59,3.02,173.05,0.99,8138,15840,10341.48
412,0,87.95,87.95,72.48,72.51,12.36,4.48,4.84,0.93,5.41,4.88,0.81,0.82,6.64,5.93,1.07,61.28,60.28,7355,12675,8749.05
413,0,76.31,76.33,70.53,70.59,6.3,2.06,2.1,0.98,2.64,2.38,0.79,0.75,3.34,3.18,0.17,9.93,1.9,7827,14095,9570.18
414,0,4.36,4.36,71.7,71.73,9.34,3.05,3.24,0.94,4.2,3.79,0.65,0.71,6.45,5.32,0.71,40.6,41.55,7304,12167,8943.72
416,0,83.2,83.2,71.11,71.17,8.87,3.0,3.27,0.92,3.84,3.48,0.78,0.78,4.93,4.44,3.07,176.12,177.43,7454,15677,9795.03
417,0,75.27,75.29,71.37,71.44,12.52,4.49,4.71,0.95,5.73,5.31,0.72,0.78,8.01,6.83,0.05,2.6,179.89,7297,15010,8902.0
418,0,80.99,81.04,71.76,71.8,12.72,4.27,4.73,0.9,5.69,5.21,0.73,0.74,7.82,7.03,2.96,169.46,170.21,7825,15614,10089.25
419,0,99.26,99.29,71.63,71.63,10.95,3.82,4.17,0.92,4.89,4.42,0.65,0.79,7.52,5.59,3.06,175.43,178.53,7391,14426,9416.66
420,0,97.05,97.12,74.36,74.33,19.51,8.39,9.67,0.87,8.89,7.98,0.74,1.02,12.0,7.8,2.48,142.13,141.04,7181,14324,9184.4
421,0,110.17,110.18,72.61,72.66,12.43,4.1,4.51,0.91,5.44,5.0,0.64,0.75,8.5,6.69,2.71,155.27,154.62,7189,14884,9537.71
422,0,123.17,123.21,73.19,73.19,12.71,4.51,5.12,0.88,5.61,5.02,0.52,0.85,10.7,5.89,0.56,32.22,33.32,7413,13546,9009.0
424,0,104.52,104.56,74.1,74.1,11.95,4.29,4.72,0.91,5.24,4.65,0.74,0.84,7.07,5.5,1.27,72.69,72.04,7467,14436,9455.06
425,0,80.6,80.67,73.06,73.11,13.21,4.41,4.99,0.88,5.79,5.25,0.7,0.78,8.27,6.73,2.71,155.45,155.77,7556,15388,9866.22
426,0,85.34,85.38,72.8,72.82,7.92,2.62,2.76,0.95,3.36,3.0,0.76,0.76,4.43,3.92,2.59,148.47,148.47,7377,13895,9010.24
427,0,101.92,101.93,72.41,72.48,9.09,2.93,3.3,0.89,3.9,3.5,0.66,0.78,5.89,4.47,0.18,10.56,10.72,7665,14736,9684.42
428,0,105.95,105.96,74.81,74.83,13.49,4.72,5.33,0.89,6.05,5.57,0.66,0.79,9.13,7.07,1.42,81.35,81.99,7406,14598,9387.22
429,0,108.55,108.57,72.73,72.78,7.91,2.5,2.66,0.94,3.32,3.0,0.7,0.74,4.74,4.08,2.74,156.95,155.12,7613,14364,9649.16
430,0,97.76,97.82,72.54,72.59,9.88,3.39,3.73,0.91,4.34,3.96,0.73,0.78,5.97,5.07,2.99,171.38,173.75,7686,14671,9783.4
431,0,94.77,94.86,75.14,75.17,16.98,7.55,8.33,0.91,7.75,6.91,0.92,1.03,8.39,6.74,2.27,130.24,130.58,7095,14003,8939.76
432,0,67.28,67.3,74.03,74.04,11.18,4.36,4.55,0.96,5.06,4.59,0.83,0.85,6.12,5.41,0.82,47.08,43.59,7208,12317,8581.9
433,0,82.75,82.81,72.87,72.89,7.89,2.43,2.68,0.91,3.39,3.07,0.66,0.72,5.12,4.28,2.93,167.83,170.2,7862,15489,10213.94
434,0,63.64,63.65,74.03,74.1,8.14,2.69,2.88,0.94,3.34,3.08,0.73,0.78,4.6,3.94,1.34,76.5,75.58,7186,13215,8729.35
435,0,101.59,101.63,73.39,73.39,11.55,3.81,4.29,0.89,5.05,4.71,0.6,0.76,8.42,6.18,0.21,11.89,11.22,7516,14709,9457.69
436,0,90.09,90.15,74.42,74.48,8.26,2.89,3.1,0.93,3.47,3.13,0.79,0.82,4.39,3.82,1.8,102.99,101.01,7172,12120,8584.09
437,0,106.86,106.88,74.56,74.58,8.32,2.72,2.95,0.92,3.58,3.23,0.73,0.75,4.93,4.28,1.37,78.49,81.98,7761,14839,9605.96
438,0,123.24,123.27,74.17,74.21,10.4,3.33,3.59,0.93,4.56,4.17,0.61,0.72,7.44,5.77,0.57,32.78,32.77,8016,15067,9892.47
439,0,123.83,123.87,75.2,75.26,14.13,5.14,5.55,0.93,6.39,5.93,0.64,0.79,9.93,7.49,0.82,47.06,45.47,7166,15116,9425.9
440,0,80.99,81.0,74.81,74.83,11.2,3.98,4.3,0.93,5.02,4.49,0.64,0.81,7.79,5.53,2.4,137.63,135.26,7371,14673,9105.62
441,0,129.55,129.57,73.84,73.86,11.64,4.24,4.6,0.92,5.1,4.66,0.79,0.82,6.45,5.66,0.19,11.02,11.07,7452,14934,9547.67
442,0,111.34,111.35,74.23,74.29,7.16,2.3,2.45,0.94,2.99,2.67,0.73,0.76,4.12,3.49,2.67,152.88,150.94,7233,14405,9194.17
443,0,108.88,108.94,74.88,74.92,8.05,2.7,2.86,0.94,3.39,3.02,0.79,0.78,4.28,3.86,2.21,126.43,122.64,7342,14886,9309.97
444,0,101.4,101.44,74.3,74.29,12.15,3.9,4.37,0.89,5.38,4.97,0.66,0.72,8.12,6.88,0.21,11.85,9.75,7615,14970,9807.55
445,0,92.37,92.42,74.88,74.89,6.63,2.18,2.32,0.94,2.72,2.41,0.79,0.79,3.43,3.04,1.38,78.96,79.6,7396,13062,8950.48
446,0,125.06,125.09,75.79,75.85,10.54,3.6,3.89,0.93,4.6,4.13,0.81,0.78,5.64,5.31,1.07,61.26,61.22,7409,15054,9343.58
447,0,130.72,130.74,74.49,74.52,6.81,2.07,2.23,0.93,2.78,2.54,0.74,0.73,3.75,3.5,0.28,16.31,15.31,8067,15709,10071.65
448,0,84.5,84.53,74.75,74.77,6.61,2.13,2.26,0.94,2.69,2.38,0.82,0.78,3.28,3.04,2.8,160.25,155.52,7365,13569,9074.87
449,0,82.68,82.74,75.4,75.41,7.15,2.38,2.48,0.96,3.06,2.73,0.74,0.77,4.12,3.54,2.24,128.09,133.03,7786,13918,9510.66
451,0,60.39,60.41,76.96,77.0,13.82,5.03,5.56,0.9,6.05,5.5,0.79,0.84,7.7,6.51,1.13,64.54,64.79,7079,12925,8691.12
452,0,110.5,110.55,75.47,75.52,7.05,2.29,2.41,0.95,2.89,2.6,0.83,0.77,3.47,3.36,2.2,125.84,120.92,7642,14671,9666.85
453,0,97.95,98.01,76.38,76.4,14.29,4.95,5.44,0.91,6.4,5.94,0.56,0.77,11.44,7.67,2.49,142.43,143.5,7304,14675,9446.45
454,0,63.64,63.65,77.28,77.28,14.2,4.82,5.32,0.91,6.33,5.87,0.7,0.76,9.0,7.69,0.98,56.31,56.61,7565,14818,9713.9
455,0,128.12,128.17,75.4,75.46,6.91,2.24,2.38,0.94,2.82,2.52,0.81,0.78,3.47,3.22,0.5,28.93,24.81,7481,15227,9767.94
456,0,114.08,114.11,75.79,75.79,10.75,3.85,4.12,0.94,4.63,4.21,0.82,0.82,5.63,5.16,0.3,17.16,15.25,7110,13720,8679.77
457,0,86.71,86.73,76.12,76.14,6.55,2.13,2.25,0.95,2.68,2.39,0.81,0.78,3.29,3.07,2.63,150.95,143.78,7291,12478,8595.92
459,0,130.0,130.0,75.92,75.99,9.11,2.96,3.3,0.9,3.94,3.5,0.73,0.77,5.43,4.56,0.15,8.53,7.38,8517,16098,10871.7
460,0,62.59,62.6,77.09,77.13,7.93,2.5,2.68,0.93,3.26,2.98,0.67,0.75,4.87,3.94,1.07,61.39,66.68,7386,14103,9288.33
461,0,102.83,102.86,77.28,77.32,7.61,2.52,2.7,0.93,3.17,2.83,0.8,0.78,3.94,3.62,1.3,74.54,78.51,7218,12376,8622.28
462,0,118.95,118.99,76.96,76.97,9.47,3.36,3.65,0.92,4.07,3.64,0.73,0.83,5.6,4.37,0.5,28.61,29.73,7318,13443,8891.2
463,0,64.22,64.25,78.06,78.1,11.84,4.11,4.71,0.87,5.19,4.63,0.76,0.85,6.85,5.45,1.02,58.3,56.88,7392,14512,9515.55
464,0,120.64,120.7,77.67,77.72,10.04,3.33,3.63,0.92,4.29,3.9,0.79,0.77,5.41,5.09,1.01,57.99,58.61,7850,14737,9958.26
465,0,91.52,91.53,77.35,77.41,6.64,2.23,2.34,0.95,2.71,2.37,0.84,0.82,3.2,2.91,1.15,65.9,66.31,7167,11717,8549.04
466,0,66.95,66.95,78.52,78.53,12.75,4.79,5.54,0.86,5.63,5.09,0.74,0.92,7.6,5.56,0.88,50.62,49.82,7122,13732,8885.6
467,0,110.5,110.55,77.74,77.74,7.9,2.7,2.85,0.95,3.28,2.96,0.85,0.81,3.87,3.66,2.16,123.69,121.72,7295,14246,8900.27
468,0,106.73,106.79,78.0,78.06,8.04,2.8,2.98,0.94,3.42,3.1,0.79,0.79,4.32,3.91,1.72,98.75,95.38,7177,13161,8663.07
469,0,85.02,85.07,77.16,77.16,7.29,2.51,2.65,0.95,3.0,2.66,0.82,0.82,3.65,3.22,2.83,162.35,161.32,7234,12019,8567.9
470,0,128.31,128.33,76.89,76.91,9.47,3.11,3.4,0.92,4.18,3.77,0.78,0.75,5.34,5.03,0.09,5.36,2.04,7759,16209,10365.02
471,0,111.93,111.94,77.94,77.97,7.22,2.34,2.49,0.94,2.91,2.68,0.7,0.78,4.16,3.43,1.98,113.7,119.08,7254,13760,8981.18
472,0,69.23,69.26,78.2,78.22,7.89,2.64,2.79,0.95,3.37,3.01,0.76,0.77,4.45,3.89,0.98,56.0,55.03,7212,12221,8581.59
473,0,122.85,122.91,78.72,78.75,9.2,3.13,3.36,0.93,3.89,3.5,0.79,0.79,4.95,4.4,1.21,69.44,66.46,7337,13812,9167.79
475,0,114.59,114.63,78.78,78.85,9.46,3.54,3.87,0.91,4.06,3.62,0.83,0.89,4.87,4.05,0.96,54.78,54.95,7265,12016,8605.23
476,0,128.25,128.31,77.81,77.84,10.04,3.48,3.85,0.9,4.44,4.03,0.72,0.79,6.18,5.13,0.09,5.04,1.97,7551,15635,9885.84
477,0,118.37,118.39,79.37,79.41,9.4,3.3,3.46,0.96,4.2,3.78,0.74,0.77,5.67,4.92,0.88,50.65,48.61,7319,14500,9231.9
478,0,120.84,120.89,79.56,79.62,8.38,2.86,3.05,0.94,3.56,3.19,0.8,0.79,4.43,4.03,1.31,75.2,75.21,7552,15040,9694.87
479,0,49.34,49.38,80.21,80.23,11.56,4.12,4.42,0.93,5.0,4.57,0.79,0.81,6.37,5.63,1.14,65.43,65.54,7247,11660,8525.15
481,0,14.24,14.26,79.76,79.8,8.36,2.8,2.98,0.94,3.58,3.19,0.73,0.78,4.93,4.12,1.77,101.51,102.81,6973,11247,8425.01
482,0,44.27,44.31,79.23,79.26,6.98,2.38,2.45,0.97,2.96,2.63,0.74,0.79,4.0,3.34,0.66,37.87,42.38,7253,11660,8460.0
483,0,89.31,89.36,79.43,79.48,6.21,2.06,2.17,0.95,2.49,2.2,0.88,0.81,2.82,2.71,1.83,105.12,106.85,7251,11484,8471.4
484,0,128.44,128.46,78.65,78.69,8.65,3.03,3.17,0.96,3.77,3.4,0.72,0.79,5.28,4.29,3.11,178.03,1.34,7422,14184,9415.85
485,0,102.38,102.42,80.34,80.39,7.48,2.64,2.79,0.95,3.16,2.84,0.79,0.82,4.0,3.47,1.41,80.54,84.0,7116,11635,8393.3
486,0,131.11,131.14,79.89,79.88,9.18,3.26,3.5,0.93,3.88,3.48,0.79,0.83,4.93,4.18,0.4,22.69,25.46,7583,15040,9431.0
487,0,84.24,84.25,80.73,80.75,7.56,2.58,2.76,0.94,3.2,2.89,0.73,0.79,4.4,3.64,1.8,102.91,97.38,7080,11579,8410.43
488,0,54.86,54.87,80.08,80.09,9.18,3.19,3.53,0.9,3.93,3.53,0.73,0.82,5.4,4.27,0.22,12.43,10.82,7418,12296,9023.33
489,0,67.02,67.02,80.67,80.7,7.72,2.72,2.76,0.98,3.36,3.03,0.74,0.79,4.54,3.85,0.85,48.92,44.87,7353,15126,9274.26
490,0,119.21,119.28,81.7,81.74,10.21,3.5,3.84,0.91,4.47,4.09,0.66,0.79,6.74,5.21,1.42,81.63,82.45,7697,14998,9828.8
491,0,35.69,35.73,80.34,80.4,8.84,3.23,3.48,0.93,3.78,3.41,0.85,0.84,4.43,4.04,0.09,4.93,5.7,7173,12410,8502.06
492,0,62.4,62.4,80.6,80.64,13.59,4.8,5.35,0.9,6.09,5.6,0.66,0.79,9.19,7.06,2.95,168.93,170.61,7395,14298,9650.88
493,0,55.05,55.09,80.86,80.86,12.55,4.13,4.92,0.84,5.47,4.9,0.46,0.83,11.9,5.88,0.23,13.05,11.73,7453,13631,9509.1
494,0,42.7,42.72,81.7,81.71,7.59,2.56,2.73,0.94,3.1,2.79,0.82,0.81,3.78,3.46,1.23,70.43,66.43,7412,13143,8837.44
495,0,32.11,32.15,81.12,81.18,8.72,3.08,3.35,0.92,3.64,3.25,0.82,0.85,4.43,3.83,0.33,18.76,20.15,7144,12418,8576.37
496,0,121.23,121.28,82.16,82.19,9.13,3.13,3.33,0.94,3.89,3.51,0.76,0.79,5.11,4.44,1.21,69.44,68.53,7375,14887,9197.74
497,0,90.03,90.08,81.84,81.88,6.37,2.15,2.28,0.94,2.55,2.25,0.88,0.83,2.89,2.72,1.83,104.74,102.89,7157,11346,8430.83
498,0,56.75,56.81,81.38,81.44,8.4,2.7,2.97,0.91,3.56,3.26,0.68,0.76,5.24,4.29,0.32,18.1,14.47,7583,15138,9747.18
499,0,58.24,58.25,81.84,81.87,11.61,3.79,4.27,0.89,5.04,4.58,0.68,0.77,7.42,5.95,0.34,19.6,20.46,7796,15032,9960.84
500,0,129.41,129.46,82.03,82.06,9.06,3.33,3.5,0.95,3.9,3.5,0.79,0.84,4.92,4.15,0.64,36.87,35.62,7266,13809,8871.27
501,0,62.92,62.94,81.58,81.63,11.08,3.6,4.14,0.87,4.91,4.47,0.66,0.76,7.41,5.88,3.02,173.16,173.95,8533,15258,10462.26
502,0,119.99,120.06,83.01,83.03,8.29,2.66,2.92,0.91,3.56,3.22,0.73,0.75,4.9,4.3,1.41,80.54,80.78,7620,13749,9351.17
503,0,114.98,115.01,83.33,83.35,9.77,3.45,3.7,0.93,4.14,3.74,0.76,0.83,5.44,4.51,1.18,67.86,68.79,7390,13214,9052.42
504,0,53.17,53.21,82.03,82.08,8.5,3.0,3.2,0.94,3.65,3.29,0.79,0.81,4.61,4.06,0.2,11.31,8.46,7308,14081,9067.8
506,0,17.36,17.37,84.05,84.1,11.26,4.17,4.44,0.94,4.88,4.41,0.82,0.84,5.93,5.23,1.2,68.91,69.33,7323,12632,8685.19
507,0,65.39,65.36,82.55,82.52,20.17,7.4,8.77,0.84,9.37,8.48,0.65,0.86,14.41,9.82,3.1,177.61,178.0,7280,16093,9613.32
508,0,36.98,37.01,82.55,82.59,7.87,2.65,2.82,0.94,3.33,3.05,0.73,0.77,4.58,3.93,2.93,167.59,172.7,7410,13970,9254.44
509,0,58.11,58.15,82.94,82.99,11.97,4.07,4.55,0.9,5.23,4.79,0.74,0.78,7.06,6.16,0.25,14.38,13.87,7668,14607,9870.14
510,0,115.64,115.69,84.05,84.1,9.63,3.2,3.41,0.94,4.13,3.71,0.73,0.76,5.69,4.87,1.15,65.85,68.07,7475,15297,9743.2
511,0,23.73,23.76,83.14,83.19,7.85,2.82,3.23,0.87,3.06,2.58,0.93,1.17,3.29,2.2,0.21,12.26,21.17,7125,11912,8475.15
512,0,40.23,40.27,82.88,82.9,7.83,2.73,2.9,0.94,3.31,2.99,0.79,0.81,4.19,3.71,2.94,168.69,172.23,7385,13906,9135.85
513,0,84.44,84.47,83.78,83.79,7.06,2.51,2.57,0.98,2.94,2.68,0.85,0.83,3.44,3.23,1.68,96.34,89.92,7241,11612,8489.08
514,0,19.44,19.5,84.63,84.65,9.93,3.6,3.84,0.94,4.34,3.93,0.85,0.81,5.08,4.85,1.72,98.62,96.68,7475,14338,9312.88
515,0,78.33,78.4,85.22,85.24,13.32,4.81,5.34,0.9,5.8,5.27,0.64,0.84,9.05,6.25,1.97,113.11,114.69,7046,12620,8559.43
516,0,29.77,29.77,83.72,83.76,9.19,3.23,3.51,0.92,3.9,3.55,0.81,0.83,4.79,4.28,2.62,150.02,146.76,7156,12871,8794.56
517,0,33.28,33.34,83.39,83.42,9.61,3.36,3.71,0.91,4.13,3.75,0.79,0.81,5.22,4.62,2.92,167.28,170.08,7441,13844,9219.83
518,0,62.79,62.84,83.72,83.76,12.03,3.98,4.34,0.92,5.29,4.79,0.74,0.74,7.13,6.43,2.85,163.57,165.13,8248,15806,10412.36
519,0,116.29,116.29,85.54,85.54,14.68,5.37,5.82,0.92,6.55,5.98,0.7,0.81,9.31,7.35,1.0,57.57,57.49,7581,15399,9409.99
520,0,37.12,37.17,83.72,83.76,8.94,3.11,3.34,0.93,3.83,3.4,0.79,0.8,4.84,4.22,2.97,170.22,167.32,7561,14616,9742.9
521,0,48.75,48.79,84.63,84.65,9.3,3.39,3.57,0.95,4.1,3.71,0.78,0.82,5.23,4.56,0.84,48.22,47.36,7200,12634,8628.73
522,0,68.84,68.88,84.31,84.38,20.79,7.49,8.61,0.87,9.36,8.63,0.73,0.81,12.89,10.64,2.9,166.35,167.5,7301,16043,9532.82
523,0,73.12,73.15,84.05,84.06,7.97,2.79,2.9,0.96,3.4,3.1,0.79,0.79,4.3,3.9,3.03,173.42,178.68,7205,13123,8653.27
524,0,40.95,41.0,84.11,84.16,8.8,3.12,3.25,0.96,3.85,3.48,0.78,0.79,4.92,4.43,3.06,175.16,179.39,7662,14146,9539.19
525,0,56.55,56.61,84.37,84.45,11.71,4.09,4.6,0.89,5.16,4.72,0.73,0.8,7.1,5.87,2.95,169.11,170.64,7383,14815,9266.95
526,0,62.21,62.25,84.56,84.6,10.75,3.53,3.94,0.9,4.7,4.31,0.66,0.75,7.09,5.71,2.89,165.58,166.31,7591,15267,9780.96
527,0,55.32,55.33,85.34,85.38,12.21,4.13,4.75,0.87,5.27,4.78,0.64,0.82,8.23,5.82,2.72,155.97,154.68,7222,14156,9444.19
528,0,34.19,34.24,84.5,84.52,8.15,2.78,2.98,0.93,3.53,3.23,0.73,0.78,4.86,4.16,3.03,173.66,177.17,7790,14309,9689.6
529,0,42.38,42.41,85.34,85.4,9.07,3.09,3.32,0.93,3.9,3.53,0.79,0.78,4.92,4.5,0.64,36.87,36.07,7381,14135,9431.21
530,0,20.61,20.62,86.78,86.78,11.79,4.19,4.58,0.92,5.18,4.72,0.73,0.81,7.12,5.86,1.37,78.41,78.33,7483,14054,9377.57
531,0,37.63,37.67,84.83,84.9,8.41,2.83,3.02,0.94,3.65,3.32,0.72,0.78,5.1,4.28,0.07,4.09,1.18,7626,14610,9771.98
532,0,67.28,67.31,84.95,85.01,9.91,3.18,3.52,0.9,4.38,4.01,0.66,0.73,6.61,5.51,3.04,174.04,175.7,8422,16323,10352.03
533,0,62.34,62.34,85.61,85.62,11.76,3.95,4.4,0.9,5.1,4.64,0.68,0.78,7.51,5.96,2.84,162.95,162.75,7461,14578,9471.15
534,0,26.98,27.0,85.8,85.83,8.7,3.03,3.26,0.93,3.66,3.31,0.76,0.82,4.83,4.04,0.58,33.41,33.96,7211,13292,8923.11
535,0,33.22,33.23,85.28,85.3,8.83,2.87,3.09,0.93,3.8,3.47,0.73,0.75,5.23,4.65,2.92,167.15,168.57,7485,14931,9635.91
536,0,39.39,39.42,85.87,85.87,8.24,2.84,3.05,0.93,3.5,3.18,0.74,0.8,4.72,3.96,0.61,35.17,39.2,7712,15107,10098.57
537,0,43.68,43.7,86.39,86.4,9.52,3.36,3.58,0.94,4.08,3.66,0.76,0.82,5.38,4.49,1.04,59.35,59.69,7295,13603,9101.18
538,0,76.25,76.28,85.34,85.39,8.08,2.71,2.88,0.94,3.39,3.04,0.76,0.79,4.46,3.86,2.79,159.83,160.64,7201,12619,8629.28
539,0,89.05,89.06,85.73,85.8,8.97,3.02,3.21,0.94,3.81,3.47,0.73,0.78,5.25,4.47,2.62,150.38,150.86,7137,11452,8428.65
540,0,33.48,33.63,87.56,87.14,23.96,9.02,13.71,0.66,10.72,9.03,0.84,1.85,12.69,4.88,2.74,157.17,158.45,7344,14027,9068.59
541,0,18.66,18.69,87.36,87.39,10.04,3.65,3.93,0.93,4.43,4.02,0.78,0.81,5.68,4.95,1.51,86.63,88.09,7772,14580,9549.72
542,0,66.75,66.77,85.73,85.76,10.14,3.32,3.71,0.9,4.51,4.14,0.65,0.75,6.9,5.52,3.04,174.21,174.94,8245,15210,10314.43
543,0,113.17,113.22,86.97,86.99,9.22,3.17,3.35,0.95,3.95,3.61,0.79,0.79,4.98,4.56,1.0,57.09,57.0,7260,13954,9028.46
544,0,21.64,21.68,87.56,87.59,11.5,4.13,4.56,0.91,5.0,4.5,0.79,0.83,6.37,5.43,1.11,63.77,63.53,7361,13916,9082.02
545,0,48.69,48.71,87.3,87.33,9.63,3.26,3.47,0.94,4.09,3.74,0.76,0.78,5.38,4.79,1.21,69.55,70.89,7165,13108,8748.22
546,0,71.31,71.32,86.52,86.54,10.96,3.84,4.18,0.92,4.69,4.3,0.7,0.81,6.7,5.31,2.8,160.56,159.18,7124,13593,8896.06
547,0,54.93,54.95,86.39,86.42,7.42,2.43,2.59,0.94,3.05,2.75,0.79,0.79,3.89,3.48,2.68,153.43,154.31,7272,14070,9323.63
548,0,27.82,27.86,87.23,87.25,7.68,2.52,2.75,0.92,3.17,2.85,0.74,0.79,4.28,3.59,1.3,74.54,74.14,7572,14400,9446.0
549,0,28.8,28.85,87.56,87.57,8.3,2.82,3.04,0.93,3.59,3.24,0.78,0.78,4.59,4.14,1.48,84.81,85.8,7852,14571,9533.25
550,0,36.47,36.5,86.71,86.72,7.87,2.7,2.85,0.95,3.31,2.95,0.81,0.81,4.07,3.66,2.65,151.93,152.3,7827,14382,9828.25
551,0,67.28,67.3,86.58,86.57,11.31,3.55,4.05,0.88,5.03,4.63,0.65,0.71,7.7,6.56,3.04,174.07,176.33,7928,14725,10210.33
552,0,113.81,113.85,87.88,87.95,9.84,3.26,3.52,0.93,4.26,3.87,0.67,0.76,6.36,5.09,1.03,58.74,59.4,7441,13460,9295.24
553,0,35.62,35.65,87.23,87.24,9.36,3.12,3.33,0.94,4.01,3.61,0.7,0.77,5.73,4.69,2.71,155.1,153.17,7803,14558,9803.75
554,0,39.2,39.2,87.42,87.44,8.54,2.78,2.98,0.93,3.71,3.31,0.7,0.75,5.28,4.42,0.57,32.86,32.8,7907,15107,10034.43
555,0,53.62,53.65,87.23,87.24,7.42,2.59,2.74,0.94,3.02,2.73,0.87,0.84,3.47,3.24,2.65,151.78,151.98,7249,12938,8664.37
556,0,85.48,85.5,87.49,87.54,7.71,2.55,2.67,0.96,3.3,2.97,0.79,0.75,4.16,3.94,0.63,36.19,35.74,7206,12895,8659.94
