IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
1368,0,30.23,30.28,107.77,107.76,13.98,4.82,5.5,0.88,6.35,5.83,0.73,0.77,8.74,7.57,0.12,7.05,5.03,8378,16276,10868.79
1369,0,113.23,113.25,107.9,107.96,10.97,3.73,4.09,0.91,4.78,4.35,0.74,0.77,6.45,5.62,0.26,14.98,14.57,8257,16073,10594.29
1370,0,122.33,122.38,109.72,109.71,12.73,4.31,4.74,0.91,5.58,5.11,0.7,0.77,7.98,6.67,1.14,65.22,65.38,8481,16047,10494.27
1371,0,34.97,35.03,110.56,110.57,15.3,5.14,5.92,0.87,6.88,6.31,0.66,0.77,10.38,8.2,1.38,79.11,81.03,8348,16421,10989.74
1372,0,21.84,21.87,108.48,108.5,9.71,3.24,3.47,0.93,4.16,3.73,0.81,0.77,5.1,4.88,0.47,26.97,25.57,8730,15689,10959.6
1373,0,53.23,53.23,110.89,110.89,15.7,5.89,6.58,0.9,7.09,6.5,0.79,0.85,8.96,7.68,1.71,97.91,96.58,7494,14115,9455.68
1374,0,125.45,125.49,108.62,108.68,6.34,1.99,2.14,0.93,2.59,2.3,0.79,0.77,3.3,2.98,1.19,67.93,65.94,8013,15654,10049.74
1375,0,18.85,18.92,107.9,107.95,10.94,3.66,3.97,0.92,4.91,4.51,0.73,0.74,6.76,6.14,0.12,6.84,3.41,8421,16214,10617.37
1376,0,23.27,23.31,108.75,108.75,12.05,3.93,4.31,0.91,5.27,4.77,0.64,0.74,8.23,6.42,0.42,24.03,23.96,8814,16545,11023.87
1377,0,50.77,50.8,109.59,109.59,9.9,3.53,3.76,0.94,4.23,3.85,0.85,0.82,4.95,4.72,1.76,100.62,102.41,7430,13142,9016.18
1378,0,123.17,123.19,109.98,109.97,12.25,4.15,4.83,0.86,5.3,4.68,0.64,0.86,8.28,5.43,1.17,66.89,65.58,7843,15445,10120.79
1379,0,102.31,102.36,109.14,109.16,7.3,2.5,2.62,0.95,3.11,2.76,0.79,0.79,3.93,3.5,1.38,79.16,83.85,7547,14380,9326.36
1380,0,106.92,106.96,109.4,109.41,8.96,2.93,3.14,0.93,3.83,3.44,0.76,0.76,5.03,4.54,1.94,110.9,111.59,8002,15824,10256.62
1381,0,109.4,109.41,108.48,108.49,7.03,2.23,2.42,0.92,2.85,2.56,0.79,0.77,3.63,3.34,0.42,24.23,25.78,7884,16076,10098.09
1382,0,24.7,24.72,109.01,109.04,11.78,3.82,4.2,0.91,5.15,4.68,0.58,0.74,8.85,6.32,0.49,27.86,27.48,8707,16442,11221.1
1383,0,41.15,41.15,108.81,108.81,6.65,2.22,2.29,0.97,2.77,2.49,0.83,0.79,3.33,3.17,0.69,39.29,44.4,7795,14943,9953.49
1384,0,105.17,105.22,109.66,109.68,9.0,2.81,3.05,0.92,3.89,3.51,0.66,0.72,5.87,4.9,1.32,75.5,77.0,8122,15844,10549.11
1385,0,14.3,14.31,108.23,108.28,9.29,3.23,3.48,0.93,4.11,3.74,0.72,0.78,5.73,4.83,0.09,5.44,1.79,7324,13254,9232.73
1386,0,117.26,117.26,108.29,108.32,11.01,3.92,4.31,0.91,4.89,4.44,0.58,0.8,8.36,5.54,3.06,175.43,177.93,8504,15778,10702.52
1387,0,29.71,29.81,109.72,109.75,14.32,4.9,5.86,0.84,6.39,5.6,0.67,0.89,9.54,6.26,0.55,31.26,32.69,8352,16068,10847.5
1388,0,34.32,34.35,109.33,109.35,6.48,1.98,2.13,0.93,2.7,2.41,0.73,0.72,3.72,3.37,1.4,80.31,81.51,8649,15970,10941.3
1389,0,129.81,129.8,109.07,109.13,6.96,2.18,2.33,0.94,2.85,2.59,0.79,0.75,3.59,3.46,0.61,34.78,30.22,8028,14758,10110.0
1390,0,24.96,24.97,109.98,110.05,13.15,4.52,5.05,0.9,5.81,5.31,0.79,0.78,7.32,6.81,0.63,36.36,33.55,8097,15720,10721.7
1391,0,27.69,27.72,110.11,110.12,13.42,4.61,4.98,0.93,6.04,5.56,0.7,0.75,8.59,7.4,0.59,34.03,35.44,8576,16466,10953.48
1392,0,18.14,18.19,108.75,108.77,9.1,2.98,3.19,0.94,4.0,3.71,0.73,0.72,5.5,5.13,0.13,7.47,3.71,7612,14849,10209.64
1393,0,35.75,35.77,110.56,110.58,10.37,3.41,3.76,0.91,4.54,4.11,0.73,0.74,6.25,5.54,1.41,80.94,80.99,8827,16524,11022.82
1394,0,114.73,114.78,108.94,108.98,8.79,2.94,3.23,0.91,3.76,3.39,0.73,0.79,5.18,4.32,2.97,170.05,169.75,8421,16070,10722.85
1395,0,120.84,120.88,110.17,110.24,8.85,2.89,3.17,0.91,3.85,3.46,0.73,0.75,5.3,4.63,1.37,78.31,80.72,7994,15996,10467.48
1396,0,26.13,26.19,110.24,110.27,12.98,4.46,4.9,0.91,5.81,5.35,0.7,0.77,8.26,6.98,0.59,34.05,35.87,8167,16252,10873.66
1397,0,44.33,44.33,111.34,111.39,13.04,4.77,5.24,0.91,5.88,5.32,0.65,0.81,9.0,6.59,1.47,84.29,84.32,7472,14218,9369.39
1398,0,108.16,108.17,110.31,110.37,9.2,2.85,3.1,0.92,3.91,3.56,0.7,0.72,5.59,4.97,1.95,111.45,111.9,8535,16326,10979.95
1399,0,37.05,37.07,110.05,110.06,7.99,2.48,2.65,0.93,3.41,3.04,0.76,0.71,4.5,4.27,1.03,59.04,59.34,8678,16065,10969.18
1400,0,118.62,118.67,109.2,109.19,9.28,3.16,3.48,0.91,4.02,3.68,0.73,0.79,5.53,4.68,0.16,9.31,6.0,7873,15862,10499.83
1401,0,39.26,39.26,110.37,110.41,8.23,2.78,3.23,0.86,3.44,2.87,0.87,1.0,3.97,2.88,1.38,79.11,78.91,7767,15363,10208.54
1402,0,112.12,112.15,109.33,109.4,12.26,4.31,4.89,0.88,5.5,4.92,0.73,0.81,7.57,6.1,3.02,173.21,172.7,8405,16451,10811.09
1403,0,29.9,29.96,110.56,110.59,13.63,4.56,5.38,0.85,6.06,5.36,0.61,0.85,9.88,6.32,0.58,33.18,34.09,8075,16697,10750.62
1404,0,105.89,105.92,110.7,110.75,8.6,2.7,2.94,0.92,3.75,3.42,0.66,0.7,5.66,4.87,1.41,81.03,84.92,8359,16941,10695.09
1405,0,42.12,42.18,110.7,110.72,9.23,3.19,3.46,0.92,3.88,3.53,0.76,0.82,5.12,4.3,1.02,58.71,62.2,7363,13269,9263.73
1406,0,33.22,33.26,112.26,112.3,14.84,5.14,5.82,0.88,6.74,6.08,0.65,0.8,10.32,7.63,1.45,83.35,85.02,8713,16146,10787.19
1407,0,20.48,20.53,110.11,110.12,11.63,3.89,4.36,0.89,5.1,4.61,0.62,0.77,8.27,5.96,2.84,162.95,162.7,7961,15646,10303.86
1408,0,110.63,110.68,110.83,110.87,12.1,4.16,4.63,0.9,5.3,4.83,0.61,0.8,8.64,6.03,2.56,146.5,147.89,8331,16199,10710.75
1409,0,57.07,57.11,111.73,111.75,12.11,4.42,4.77,0.93,5.24,4.78,0.73,0.84,7.21,5.72,1.05,60.26,61.27,7406,13974,9327.03
1410,0,51.87,51.92,111.48,111.52,9.69,3.24,3.49,0.93,4.21,3.79,0.8,0.76,5.24,4.98,1.34,76.61,76.53,7584,14037,9528.64
1411,0,19.76,19.81,110.7,110.7,12.54,4.18,4.85,0.86,5.49,4.91,0.62,0.82,8.9,5.98,2.82,161.35,161.11,7595,14502,9934.93
1412,0,37.31,37.31,111.09,111.12,8.14,2.62,2.82,0.93,3.48,3.13,0.7,0.75,4.95,4.16,1.0,57.2,57.34,8949,16129,10960.8
1413,0,112.52,112.53,110.24,110.26,10.04,3.36,3.59,0.94,4.44,4.02,0.79,0.74,5.61,5.44,2.95,169.02,170.42,8272,16018,10758.32
1414,0,124.22,124.23,110.83,110.83,6.55,2.21,2.32,0.95,2.62,2.34,0.87,0.83,3.0,2.83,1.11,63.43,58.64,7552,15169,9739.32
1415,0,127.4,127.43,110.63,110.64,7.04,2.22,2.37,0.94,2.91,2.61,0.74,0.74,3.93,3.52,0.67,38.66,36.43,7849,14400,9882.03
1416,0,31.66,31.71,112.12,112.12,10.93,3.73,4.18,0.89,4.91,4.36,0.73,0.8,6.76,5.42,1.45,83.16,84.75,8550,15457,10702.37
1417,0,60.39,60.42,110.95,110.96,10.11,3.57,3.81,0.94,4.34,3.95,0.81,0.81,5.33,4.89,0.52,29.64,31.09,7245,12336,8706.85
1418,0,117.65,117.7,110.17,110.19,12.61,4.4,4.99,0.88,5.61,5.25,0.72,0.8,7.84,6.59,3.06,175.35,177.41,8167,15948,10689.88
1419,0,92.62,92.64,111.54,111.6,9.53,3.48,3.73,0.93,4.13,3.7,0.79,0.84,5.21,4.43,2.21,126.69,127.71,7290,12118,8727.27
1420,0,130.78,130.82,110.76,110.82,10.29,3.47,3.84,0.9,4.49,4.05,0.82,0.78,5.46,5.2,2.89,165.76,167.57,8034,14897,9974.85
1421,0,29.84,29.85,113.3,113.3,14.93,4.93,5.41,0.91,6.57,6.04,0.7,0.74,9.38,8.16,1.2,68.51,66.82,8375,16508,10913.7
1422,0,36.73,36.73,113.3,113.32,16.17,5.56,6.33,0.88,7.28,6.68,0.61,0.78,11.88,8.58,0.96,55.18,54.91,8542,16089,10707.43
1423,0,54.99,55.05,112.32,112.38,9.85,3.57,3.93,0.91,4.27,3.87,0.79,0.84,5.39,4.62,1.71,97.88,96.75,7376,14388,9458.3
1425,0,107.31,107.33,112.91,112.97,12.5,4.04,4.55,0.89,5.51,5.03,0.62,0.74,8.94,6.78,1.87,107.15,106.34,8525,16252,10997.51
1426,0,116.94,117.0,111.15,111.21,10.63,3.79,4.2,0.9,4.56,4.2,0.73,0.84,6.28,4.99,2.96,169.33,169.78,7363,15755,10336.99
1427,0,102.77,102.8,112.39,112.43,8.94,2.94,3.2,0.92,3.8,3.43,0.76,0.76,5.0,4.52,1.28,73.11,75.73,7947,15147,10132.71
1428,0,110.5,110.52,111.73,111.78,8.67,2.85,3.02,0.94,3.77,3.41,0.74,0.74,5.09,4.6,2.52,144.12,143.72,8408,16277,10798.87
1429,0,124.8,124.84,113.3,113.33,20.23,7.31,8.17,0.9,9.18,8.5,0.76,0.8,12.11,10.63,0.59,34.03,33.66,7489,14592,9524.81
1430,0,34.0,34.02,111.93,111.96,6.17,1.9,2.02,0.94,2.55,2.28,0.73,0.73,3.51,3.13,1.47,84.14,82.76,8702,16597,11004.16
1431,0,101.98,101.98,112.06,112.09,7.11,2.34,2.49,0.94,2.98,2.67,0.74,0.78,4.02,3.44,1.28,73.54,78.32,7689,14629,9845.77
1432,0,39.72,39.74,112.97,112.97,10.21,3.47,3.8,0.91,4.42,4.02,0.76,0.77,5.81,5.2,1.27,72.9,74.3,7812,15005,9863.49
1433,0,114.47,114.48,111.54,111.55,7.18,2.19,2.36,0.93,3.03,2.73,0.66,0.72,4.57,3.8,2.88,165.07,168.0,8766,16104,10852.71
1434,0,28.93,28.96,112.32,112.34,7.37,2.43,2.53,0.96,3.13,2.81,0.78,0.76,4.0,3.69,0.73,41.63,44.85,8527,16344,10771.24
1436,0,108.16,108.18,112.84,112.9,8.36,2.64,2.91,0.91,3.5,3.16,0.74,0.75,4.72,4.19,1.83,105.07,105.0,8589,16491,10934.57
1437,0,32.3,32.36,113.17,113.2,8.64,2.78,2.99,0.93,3.8,3.45,0.72,0.72,5.29,4.77,1.45,83.12,87.04,8937,16745,10913.82
1438,0,25.03,25.08,112.97,113.03,11.19,3.81,4.09,0.93,4.99,4.49,0.74,0.76,6.74,5.9,0.67,38.66,38.51,8310,15598,10698.47
1439,0,100.56,100.57,113.1,113.12,8.2,2.67,2.87,0.93,3.5,3.11,0.76,0.76,4.6,4.1,1.19,68.2,67.39,7858,14555,9803.32
1440,0,128.12,128.15,112.39,112.46,10.15,3.49,3.85,0.91,4.37,3.92,0.7,0.82,6.24,4.79,0.4,22.75,21.83,7440,15314,9877.14
1441,0,117.52,117.57,112.12,112.18,7.9,2.48,2.68,0.93,3.36,3.05,0.74,0.73,4.53,4.19,2.89,165.43,167.77,8079,16046,10417.89
1442,0,22.04,22.09,112.06,112.11,8.61,2.7,2.97,0.91,3.71,3.37,0.73,0.72,5.1,4.66,2.95,168.89,173.3,8348,15704,10678.76
1443,0,105.04,105.05,113.42,113.43,8.78,2.81,3.06,0.92,3.83,3.49,0.73,0.72,5.26,4.83,1.74,99.78,97.13,8805,15534,10905.75
1444,0,110.5,110.56,113.1,113.15,8.83,3.0,3.21,0.94,3.86,3.48,0.74,0.76,5.26,4.56,2.31,132.27,130.8,8682,15781,10820.83
1445,0,99.65,99.64,113.1,113.16,7.7,2.48,2.67,0.93,3.18,2.86,0.79,0.77,4.04,3.73,1.17,67.11,63.7,7591,14764,9708.58
1446,0,71.5,71.53,112.12,112.15,7.45,2.69,2.74,0.98,3.2,2.85,0.85,0.82,3.74,3.49,3.04,174.17,179.85,7312,11874,8552.79
1447,0,115.44,115.49,112.91,112.94,12.31,4.18,4.55,0.92,5.37,4.89,0.7,0.77,7.67,6.37,2.77,158.71,157.93,8114,15998,10605.99
1448,0,68.25,68.31,112.19,112.22,7.75,2.67,2.8,0.95,3.33,3.03,0.78,0.78,4.25,3.88,3.06,175.52,0.87,7349,11755,8522.49
1449,0,98.34,98.39,113.23,113.25,7.91,2.69,2.85,0.94,3.39,3.03,0.79,0.78,4.28,3.87,0.93,53.57,52.4,7471,14643,9316.19
1450,0,18.79,18.8,113.23,113.24,8.61,2.87,3.05,0.94,3.78,3.41,0.74,0.75,5.1,4.55,0.71,40.82,40.24,7226,13557,9119.75
1451,0,42.38,42.38,113.95,113.98,9.13,3.05,3.33,0.92,4.0,3.64,0.73,0.76,5.5,4.78,1.7,97.47,94.75,7580,13597,9614.31
1452,0,57.01,57.03,113.75,113.8,10.44,3.7,3.95,0.94,4.62,4.28,0.74,0.79,6.23,5.45,0.89,50.71,48.42,7595,14181,9561.82
1453,0,36.34,36.36,115.12,115.18,17.01,5.99,6.71,0.89,7.74,7.17,0.65,0.78,11.9,9.19,0.91,52.17,52.67,8480,15859,10836.23
1454,0,121.36,121.4,112.65,112.63,9.95,3.23,3.7,0.87,4.34,3.95,0.73,0.78,5.97,5.08,2.99,171.38,174.19,8227,14854,10260.36
1455,0,43.55,43.56,115.64,115.68,15.76,5.61,6.17,0.91,7.06,6.56,0.73,0.78,9.72,8.37,1.75,100.07,99.47,7412,14008,9536.48
1456,0,106.8,106.76,115.05,115.06,12.91,4.3,5.27,0.82,5.77,4.96,0.59,0.91,9.81,5.46,1.71,97.77,95.8,7852,15778,10644.91
1457,0,110.05,110.06,113.75,113.81,9.09,2.89,3.08,0.94,4.03,3.59,0.74,0.71,5.44,5.05,2.23,127.79,128.84,8667,16228,11098.2
1458,0,129.48,129.52,113.88,113.93,13.65,4.71,5.46,0.86,6.04,5.37,0.67,0.86,9.03,6.26,0.56,31.81,32.23,7349,13773,9087.91
1459,0,26.65,26.67,113.62,113.62,6.98,2.35,2.43,0.97,3.0,2.67,0.83,0.76,3.6,3.5,0.86,49.4,45.54,7927,15288,10360.47
1460,0,88.86,88.9,114.53,114.55,9.82,3.38,3.6,0.94,4.33,3.96,0.73,0.76,5.96,5.2,1.71,97.77,94.46,7485,15893,9755.01
1461,0,35.3,35.32,113.88,113.94,7.88,2.57,2.71,0.95,3.41,3.05,0.7,0.74,4.85,4.12,0.96,55.1,55.13,8862,15650,11056.98
1462,0,45.76,45.8,113.88,113.91,7.78,2.66,2.81,0.95,3.32,2.98,0.76,0.78,4.38,3.8,2.18,124.62,128.38,7519,13378,9171.88
1463,0,59.09,59.1,115.31,115.32,12.49,4.68,5.15,0.91,5.6,5.1,0.72,0.84,7.84,6.06,1.64,93.99,92.61,7385,13133,8957.45
1464,0,113.81,113.82,113.23,113.26,8.73,2.81,3.04,0.92,3.7,3.33,0.7,0.75,5.28,4.43,2.82,161.57,163.62,8461,16056,10565.62
1465,0,20.67,20.69,113.75,113.79,7.94,2.68,2.81,0.95,3.43,3.07,0.74,0.77,4.63,3.98,0.65,37.3,41.98,7822,14733,9976.27
1466,0,52.65,52.71,114.4,114.44,8.73,2.87,3.13,0.92,3.69,3.33,0.74,0.78,4.98,4.28,1.82,104.28,104.81,7608,14375,9502.87
1467,0,105.95,105.97,114.27,114.33,8.03,2.47,2.7,0.92,3.51,3.14,0.73,0.71,4.82,4.45,1.76,100.68,100.31,8547,16219,10851.38
1468,0,21.84,21.86,113.75,113.82,6.52,2.05,2.15,0.95,2.73,2.47,0.74,0.73,3.68,3.39,0.9,51.77,48.77,8503,15609,10651.39
1469,0,103.61,103.63,114.4,114.44,8.82,2.87,3.11,0.92,3.68,3.37,0.76,0.76,4.84,4.42,1.21,69.33,69.36,8282,15947,10656.11
1470,0,120.38,120.41,113.36,113.37,13.09,4.5,4.97,0.91,5.95,5.48,0.66,0.75,8.98,7.32,3.03,173.73,175.36,7795,16355,9875.83
1471,0,22.49,22.52,114.34,114.4,8.38,2.72,2.93,0.93,3.61,3.25,0.73,0.75,4.97,4.34,1.04,59.74,56.89,8438,15884,10804.13
1472,0,127.4,127.42,114.08,114.12,9.07,2.91,3.11,0.93,3.97,3.61,0.61,0.72,6.47,5.03,0.61,34.99,35.47,7502,15067,9662.87
1473,0,28.14,28.19,115.18,115.24,11.33,3.86,4.18,0.92,4.91,4.46,0.73,0.78,6.76,5.72,1.12,64.11,66.32,8118,15713,10582.47
1474,0,87.03,87.09,115.64,115.67,12.49,4.25,4.91,0.87,5.46,4.9,0.6,0.83,9.1,5.91,1.31,74.8,74.65,7481,15074,9871.77
1475,0,23.66,23.66,115.12,115.19,13.34,4.52,5.08,0.89,6.04,5.51,0.65,0.76,9.3,7.21,0.7,40.2,39.81,7688,15529,10541.05
1476,0,30.81,30.81,114.79,114.81,7.67,2.56,2.64,0.97,3.27,2.97,0.73,0.76,4.49,3.9,1.67,95.71,89.79,8215,16056,10788.36
1477,0,113.3,113.34,114.01,114.04,8.54,2.64,2.88,0.91,3.6,3.26,0.7,0.73,5.14,4.48,2.79,159.93,159.36,8128,16214,10531.92
1478,0,124.22,124.28,114.59,114.64,10.37,3.46,3.7,0.93,4.55,4.14,0.67,0.75,6.8,5.52,0.54,30.96,32.97,7494,13684,9248.83
1479,0,26.85,26.91,114.66,114.71,7.5,2.49,2.62,0.95,3.19,2.88,0.74,0.76,4.3,3.77,0.89,50.79,51.71,8023,15739,10563.41
1480,0,50.51,50.57,115.05,115.1,8.68,2.99,3.18,0.94,3.67,3.31,0.84,0.8,4.34,4.12,1.17,67.07,65.02,7476,13069,9172.66
1481,0,93.34,93.4,115.57,115.61,18.57,6.71,7.87,0.85,8.21,7.5,0.67,0.86,12.26,8.68,2.63,150.59,151.44,7468,15632,9605.17
1482,0,33.87,33.92,115.38,115.43,8.43,2.72,2.97,0.92,3.73,3.36,0.66,0.74,5.62,4.52,1.68,96.01,93.67,8903,16739,11296.28
1483,0,37.83,37.84,114.86,114.9,7.73,2.54,2.7,0.94,3.38,3.0,0.74,0.75,4.56,4.02,0.91,52.03,50.53,8324,15638,10673.38
1484,0,108.23,108.23,116.55,116.6,13.75,4.7,5.22,0.9,6.08,5.54,0.64,0.78,9.5,7.1,1.14,65.35,65.35,7853,16259,10552.6
1485,0,103.55,103.63,117.65,117.72,16.6,5.56,6.49,0.86,7.46,6.73,0.6,0.8,12.45,8.46,1.35,77.42,77.13,8256,16422,10826.77
1486,0,116.87,116.9,114.47,114.51,8.51,2.86,3.03,0.94,3.73,3.4,0.65,0.75,5.7,4.52,3.04,173.99,177.07,7848,15224,10055.69
1487,0,85.48,85.5,117.06,117.1,14.56,4.84,5.57,0.87,6.42,5.84,0.64,0.79,10.03,7.42,1.2,68.63,68.76,7432,15673,10035.56
1488,0,29.84,29.89,115.77,115.79,7.18,2.3,2.47,0.93,2.98,2.67,0.73,0.76,4.1,3.5,1.37,78.69,80.94,8260,15706,10553.93
1489,0,95.68,95.75,114.98,115.02,8.23,2.83,3.01,0.94,3.44,3.11,0.8,0.81,4.28,3.85,0.27,15.35,14.46,7293,14188,9265.87
1490,0,102.12,102.12,115.9,115.93,8.21,2.78,2.97,0.93,3.51,3.2,0.79,0.77,4.43,4.14,1.38,79.32,84.15,7863,16061,10244.78
1491,0,39.78,39.79,116.03,116.04,8.89,3.0,3.24,0.93,3.71,3.31,0.82,0.81,4.51,4.11,1.19,68.39,66.05,8018,15691,10094.41
1492,0,40.43,40.44,116.55,116.59,10.99,3.62,3.93,0.92,4.75,4.34,0.7,0.75,6.78,5.78,1.16,66.6,65.81,8085,14389,10370.96
1493,0,92.37,92.39,116.16,116.21,15.43,5.4,6.1,0.89,6.77,6.28,0.7,0.81,9.68,7.77,2.7,154.42,153.29,8068,15920,10160.41
1494,0,97.95,98.0,115.83,115.88,7.69,2.51,2.69,0.94,3.26,2.92,0.73,0.76,4.48,3.84,1.07,61.39,57.77,8048,14832,10150.75
1495,0,109.2,109.24,117.06,117.09,12.3,4.17,4.57,0.91,5.41,4.94,0.74,0.76,7.3,6.48,1.29,73.96,74.43,7540,15571,10190.78
1496,0,113.56,113.61,115.38,115.4,6.62,2.08,2.21,0.94,2.77,2.46,0.74,0.74,3.74,3.32,2.46,140.71,142.72,8025,16067,10391.96
1497,0,112.91,112.96,116.16,116.2,9.09,3.15,3.4,0.93,3.93,3.55,0.74,0.8,5.3,4.46,2.25,128.96,128.69,7958,15870,10210.33
1498,0,24.38,24.39,115.57,115.6,7.21,2.31,2.43,0.95,3.08,2.75,0.7,0.74,4.39,3.73,0.61,34.7,35.46,8528,15927,10757.04
1499,0,98.87,98.9,115.9,115.95,7.49,2.38,2.54,0.94,3.21,2.85,0.76,0.73,4.24,3.9,1.02,58.24,55.65,8252,15345,10532.47
1500,0,20.02,20.03,115.77,115.81,6.67,2.13,2.21,0.96,2.83,2.58,0.74,0.73,3.82,3.52,0.93,53.39,47.62,7810,15217,9967.21
1501,0,31.72,31.75,117.0,117.05,10.73,3.68,3.99,0.92,4.78,4.27,0.73,0.77,6.58,5.54,1.69,97.03,95.18,8874,15534,10877.72
1502,0,88.08,88.1,116.81,116.86,9.43,3.23,3.41,0.95,4.12,3.77,0.79,0.76,5.21,4.94,1.46,83.66,86.52,8100,15369,10413.27
1503,0,18.33,18.37,116.16,116.19,7.79,2.7,2.82,0.96,3.36,3.04,0.74,0.78,4.54,3.89,0.85,48.92,47.66,7370,13498,8986.97
1504,0,37.38,37.42,116.67,116.69,9.97,3.33,3.68,0.9,4.39,3.97,0.74,0.78,5.92,5.09,0.88,50.41,49.21,8436,15869,10873.05
1505,0,100.36,100.38,116.67,116.72,8.19,2.55,2.76,0.92,3.54,3.19,0.73,0.71,4.87,4.49,1.7,97.39,97.72,8493,15493,10649.24
1506,0,116.94,116.96,116.16,116.16,8.67,2.95,3.17,0.93,3.73,3.37,0.65,0.78,5.74,4.3,2.53,144.93,142.68,7871,14817,9700.36
1507,0,119.02,119.04,115.31,115.35,9.86,3.37,3.7,0.91,4.36,3.97,0.78,0.77,5.59,5.16,0.06,3.42,0.25,7567,14044,9356.44
1508,0,47.71,47.73,116.42,116.46,7.71,2.53,2.68,0.94,3.27,2.93,0.74,0.76,4.41,3.84,2.29,130.97,125.97,7795,14189,9693.17
1509,0,109.98,109.97,117.33,117.37,10.4,3.25,3.6,0.9,4.53,4.13,0.6,0.72,7.55,5.77,1.29,74.17,74.88,7695,15537,10395.76
1510,0,104.52,104.57,117.0,117.05,8.35,2.65,2.86,0.92,3.57,3.22,0.73,0.72,4.91,4.45,1.39,79.51,78.75,8499,15743,10686.34
1511,0,105.5,105.49,116.81,116.87,6.89,2.1,2.28,0.92,2.89,2.64,0.66,0.71,4.35,3.71,1.44,82.23,87.0,8419,15839,10913.45
1512,0,32.5,32.56,117.39,117.39,8.95,2.95,3.16,0.93,3.95,3.58,0.66,0.73,5.96,4.9,1.74,99.46,95.43,8742,16192,10953.03
1513,0,112.0,112.04,116.55,116.6,6.72,2.15,2.24,0.96,2.83,2.57,0.74,0.74,3.82,3.46,2.21,126.61,132.38,7866,15234,10212.02
1514,0,24.18,24.18,116.67,116.68,8.6,2.78,2.99,0.93,3.7,3.31,0.7,0.74,5.26,4.46,0.6,34.25,32.9,8097,15603,10738.71
1515,0,47.84,47.8,118.11,118.16,14.71,5.23,6.42,0.81,6.63,5.76,0.51,0.97,13.06,5.94,2.22,127.43,128.7,7625,15150,10151.74
1516,0,55.64,55.68,116.55,116.55,10.48,3.75,4.02,0.93,4.46,4.03,0.76,0.83,5.86,4.85,2.82,161.3,161.32,7385,13256,9225.7
1517,0,33.34,33.39,117.45,117.46,8.06,2.51,2.71,0.93,3.48,3.13,0.66,0.72,5.26,4.38,1.72,98.58,98.42,8816,15506,11148.11
1518,0,84.44,84.47,117.13,117.19,7.78,2.47,2.66,0.93,3.18,2.9,0.76,0.76,4.19,3.84,1.03,59.24,64.71,7419,14457,9451.62
1519,0,101.47,101.51,118.37,118.34,12.66,4.15,4.85,0.86,5.51,5.08,0.66,0.78,8.31,6.51,1.77,101.58,101.5,7918,16425,10892.6
1520,0,20.48,20.49,117.33,117.32,8.43,2.81,3.0,0.94,3.61,3.26,0.81,0.77,4.43,4.25,1.04,59.74,56.28,7436,14055,9568.93
1521,0,25.09,25.1,117.13,117.15,11.44,3.84,4.24,0.91,4.98,4.52,0.67,0.77,7.43,5.83,0.5,28.91,29.22,7823,15800,10408.78
1522,0,90.81,90.81,117.84,117.89,9.32,3.04,3.3,0.92,4.09,3.68,0.73,0.74,5.63,4.99,1.75,100.06,98.23,8333,15243,10555.88
1523,0,40.62,40.69,118.11,118.12,11.02,3.72,4.01,0.93,4.77,4.3,0.76,0.77,6.29,5.58,1.09,62.39,61.91,8038,15574,10330.63
1524,0,88.73,88.79,118.62,118.63,13.32,4.58,5.08,0.9,5.87,5.33,0.7,0.78,8.39,6.82,1.14,65.14,64.68,8223,16381,10841.89
1525,0,115.9,115.92,116.74,116.79,6.87,2.25,2.37,0.95,2.84,2.49,0.82,0.78,3.45,3.19,2.79,159.9,157.8,7616,14274,9450.96
1526,0,35.62,35.65,117.39,117.44,7.73,2.5,2.64,0.95,3.34,3.0,0.74,0.73,4.51,4.09,0.92,52.91,50.31,8692,16265,10950.98
1527,0,50.38,50.44,117.84,117.85,11.58,4.23,4.58,0.92,5.15,4.7,0.74,0.82,6.95,5.76,2.49,142.7,142.24,7455,13705,9627.73
1528,0,53.56,53.61,117.91,117.95,8.61,2.81,3.05,0.92,3.71,3.34,0.73,0.75,5.1,4.46,1.76,101.11,99.89,7736,13341,9412.45
1529,0,102.64,102.66,117.91,117.93,8.42,2.69,2.89,0.93,3.61,3.29,0.73,0.72,4.97,4.55,1.43,81.72,81.41,8855,16589,11014.78
1530,0,28.41,28.43,117.39,117.4,6.48,2.03,2.15,0.94,2.65,2.37,0.74,0.75,3.58,3.15,0.94,53.97,55.88,8075,15353,10535.97
1531,0,110.56,110.6,118.43,118.44,10.15,3.33,3.64,0.92,4.45,4.06,0.66,0.75,6.71,5.44,1.36,78.2,79.01,7470,14936,9700.15
1532,0,91.59,91.65,118.11,118.12,8.83,2.9,3.21,0.9,3.76,3.4,0.73,0.77,5.18,4.43,1.74,99.95,99.05,8215,15406,10207.71
