IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
184,0,1956,1956.74,532,532.82,110.18,558,594.0,0.94,46.32,40.72,11.18,11.96,4.14,3.4,1.33,76.26,76.81,1611,2282,1874.14
185,0,390,390.69,536,536.07,93.11,441,467.0,0.94,38.64,33.63,12.17,11.34,3.18,2.97,1.75,100.44,101.03,1691,2483,1985.76
186,0,1749,1749.74,540,540.35,116.12,601,642.0,0.94,49.65,43.17,12.21,12.2,4.07,3.54,2.17,124.33,124.31,1678,2546,2009.4
187,0,1763,1763.33,534,534.88,83.25,398,422.0,0.94,33.6,28.64,12.81,11.93,2.62,2.4,2.21,126.53,124.16,1659,2423,1943.82
188,0,80,80.93,543,543.79,111.6,546,587.0,0.93,46.82,41.36,11.7,11.58,4.0,3.57,1.22,70.02,75.07,1649,2443,1939.69
189,0,50,50.89,536,536.22,99.4,498,521.0,0.96,41.68,36.09,12.53,11.91,3.33,3.03,2.61,149.74,148.3,1594,2557,1956.87
190,0,1351,1351.42,533,533.86,73.25,323,341.0,0.95,29.07,25.03,11.4,11.23,2.55,2.23,2.43,139.18,140.25,1634,2196,1853.84
191,0,192,192.85,540,540.73,114.37,533,565.0,0.94,50.8,43.69,10.0,10.57,5.08,4.14,2.51,143.81,143.75,1613,2183,1853.54
192,0,952,952.51,544,544.79,98.28,475,495.0,0.96,42.19,36.68,12.04,11.16,3.5,3.29,1.48,84.56,84.19,1629,2244,1890.23
193,0,575,575.61,551,551.0,138.51,701,787.0,0.89,60.22,53.35,8.6,12.28,7.0,4.34,2.19,125.54,128.15,1577,2230,1843.63
194,0,666,666.23,542,542.89,131.64,707,748.0,0.95,56.3,49.21,12.65,12.54,4.45,3.93,2.8,160.28,159.17,1604,2534,1895.78
195,0,980,980.59,554,554.47,90.87,428,453.0,0.94,37.11,33.19,11.18,11.23,3.32,2.95,1.82,104.04,100.89,1623,2368,1918.48
196,0,1522,1522.56,543,543.44,125.7,646,682.0,0.95,56.08,49.38,11.0,11.42,5.1,4.32,3.09,176.93,177.71,1606,2211,1857.41
197,0,437,437.19,576,576.57,169.74,882,991.0,0.89,75.13,67.36,9.22,12.15,8.15,5.54,1.4,80.04,79.08,1587,2326,1906.17
198,0,1739,1739.29,566,566.58,112.43,584,624.0,0.94,47.54,41.57,12.37,12.3,3.84,3.38,1.83,104.62,103.1,1629,2582,1923.77
199,0,43,44.05,552,553.0,129.84,679,721.0,0.94,56.29,49.62,12.37,12.09,4.55,4.11,2.93,167.69,169.04,1645,2603,1995.68
200,0,640,640.57,553,553.2,144.43,789,866.0,0.91,62.8,55.17,12.17,12.81,5.16,4.31,2.98,170.84,173.07,1570,2683,1976.24
201,0,1174,1174.34,561,561.59,157.25,847,975.0,0.87,68.03,59.39,10.0,13.77,6.8,4.31,3.11,178.32,0.7,1633,2349,1886.06
202,0,1780,1780.54,575,575.41,100.87,507,538.0,0.94,42.58,37.45,12.17,11.76,3.5,3.18,1.41,80.54,86.06,1601,2280,1863.8
203,0,402,402.56,571,571.62,91.74,443,468.0,0.95,37.59,32.48,12.53,11.69,3.0,2.78,2.07,118.61,119.38,1625,2446,1935.72
204,0,1597,1597.63,581,581.57,145.24,781,845.0,0.92,64.03,56.92,10.0,12.41,6.4,4.58,0.9,51.34,50.79,1616,2305,1861.44
205,0,1707,1707.58,571,571.73,96.47,501,513.0,0.98,40.46,35.13,12.81,12.32,3.16,2.85,2.27,129.99,135.11,1599,2301,1860.33
206,0,51,51.89,568,568.78,127.25,639,707.0,0.9,55.11,48.47,10.2,11.93,5.4,4.06,2.94,168.49,169.59,1724,2608,2032.48
207,0,1075,1076.01,566,566.57,141.11,764,819.0,0.93,62.29,55.67,11.05,12.13,5.64,4.59,0.1,5.53,3.89,1626,2431,1893.85
208,0,1935,1935.41,593,593.57,149.94,766,860.0,0.89,65.49,58.8,9.06,12.21,7.23,4.82,1.45,82.98,86.51,1604,2208,1852.1
209,0,421,421.81,582,582.94,97.36,438,475.0,0.92,40.61,35.62,11.18,10.71,3.63,3.33,1.4,80.07,81.07,1636,2345,1945.19
210,0,645,645.9,569,569.61,146.77,799,862.0,0.93,64.28,57.29,11.05,12.53,5.82,4.57,0.09,5.36,3.45,1680,2685,1984.4
211,0,1987,1987.23,582,582.41,82.53,386,408.0,0.95,33.24,28.66,11.4,11.56,2.92,2.48,1.3,74.29,75.42,1634,2427,1896.32
212,0,969,969.47,585,585.68,101.05,468,493.0,0.95,43.05,37.43,11.66,10.77,3.69,3.47,2.11,120.74,122.17,1674,2513,1944.09
213,0,346,346.21,583,583.57,139.3,740,809.0,0.91,59.24,52.61,10.77,12.73,5.5,4.13,2.76,158.2,157.68,1603,2471,1903.84
214,0,2002,2002.24,587,587.94,97.15,490,516.0,0.95,40.25,34.78,12.53,12.16,3.21,2.86,1.11,63.43,61.52,1645,2544,1930.44
215,0,1128,1128.72,587,587.91,119.2,621,662.0,0.94,50.8,45.25,12.21,12.14,4.16,3.73,0.63,36.19,37.45,1691,2564,1982.38
216,0,988,988.05,589,589.81,91.11,434,460.0,0.94,37.0,32.92,11.7,11.5,3.16,2.86,1.9,108.92,102.17,1642,2485,1943.2
217,0,33,33.48,588,588.37,84.08,382,403.0,0.95,34.67,29.64,11.66,11.0,2.97,2.69,2.15,123.23,120.56,1617,2413,1929.86
218,0,1098,1097.99,586,586.76,122.91,623,669.0,0.93,52.2,45.77,11.7,11.85,4.46,3.86,0.29,16.7,16.14,1676,2534,1973.21
219,0,1332,1332.51,611,611.7,162.31,892,974.0,0.92,70.46,63.11,10.0,12.75,7.05,4.95,2.54,145.41,145.09,1632,2296,1866.4
220,0,357,357.04,605,605.38,118.95,622,660.0,0.94,50.25,44.32,13.04,12.22,3.85,3.63,2.6,148.84,148.8,1668,2571,2001.5
221,0,300,300.86,608,608.26,89.84,444,464.0,0.96,37.16,31.75,12.08,11.97,3.08,2.65,1.99,113.81,114.11,1601,2393,1895.88
222,0,337,337.46,609,609.8,103.15,496,525.0,0.94,43.42,37.84,12.53,11.4,3.47,3.32,2.64,151.07,151.59,1716,2512,2024.54
223,0,1980,1980.63,614,614.55,80.28,354,375.0,0.94,33.14,28.41,11.05,10.68,3.0,2.66,1.48,84.81,82.87,1626,2221,1902.25
224,0,1089,1089.61,608,608.52,139.6,723,785.0,0.92,60.83,53.91,11.18,11.95,5.44,4.51,2.98,170.54,170.53,1658,2558,1962.41
225,0,1401,1401.54,623,623.01,118.67,605,650.0,0.93,50.29,44.38,11.7,12.01,4.3,3.7,1.87,107.35,105.83,1628,2353,1859.23
226,0,626,626.4,612,612.28,102.33,504,543.0,0.93,42.15,36.71,13.0,12.05,3.24,3.05,0.39,22.31,21.35,1607,2220,1849.16
227,0,1810,1810.66,612,612.08,99.5,469,497.0,0.94,41.59,36.36,11.66,11.19,3.57,3.25,0.47,27.18,25.16,1594,2442,1863.55
228,0,1198,1198.92,637,637.8,167.74,897,1014.0,0.88,73.5,65.75,10.2,12.74,7.21,5.16,1.31,75.02,77.06,1594,2316,1880.59
229,0,54,54.24,619,619.12,92.91,453,473.0,0.96,38.83,33.55,11.66,11.61,3.33,2.89,2.17,124.51,120.99,1650,2234,1894.49
230,0,289,289.55,625,625.5,97.7,484,515.0,0.94,40.61,35.55,13.15,11.76,3.09,3.02,1.74,99.93,97.43,1657,2403,1910.34
231,0,706,706.02,620,619.97,105.98,521,556.0,0.94,43.46,38.66,12.08,11.82,3.6,3.27,2.74,156.97,153.59,1587,2254,1841.3
232,0,970,970.7,628,628.23,114.02,606,632.0,0.96,49.58,43.76,10.63,12.23,4.66,3.58,0.73,41.73,42.97,1620,2357,1903.23
233,0,1819,1819.99,633,633.21,118.85,634,670.0,0.95,50.93,44.76,12.73,12.35,4.0,3.62,0.81,46.59,45.33,1622,2344,1890.94
234,0,324,324.28,636,636.64,88.57,441,462.0,0.95,36.06,31.19,13.04,12.13,2.77,2.57,2.55,146.31,142.73,1695,2523,1968.36
235,0,1459,1459.15,634,634.97,90.08,440,467.0,0.94,36.72,31.69,11.18,11.93,3.28,2.66,0.51,29.36,27.3,1616,2201,1842.3
236,0,27,27.53,645,645.1,99.4,504,530.0,0.95,41.4,35.48,11.4,12.22,3.63,2.9,0.92,52.85,54.67,1605,2350,1898.34
237,0,358,358.56,653,653.89,114.18,578,629.0,0.92,48.27,42.83,11.18,11.95,4.32,3.58,1.8,103.17,101.19,1687,2543,2007.66
238,0,1055,1055.17,639,639.76,121.94,639,683.0,0.94,52.15,46.06,12.0,12.21,4.35,3.77,0.08,4.4,3.21,1583,2273,1868.61
239,0,373,372.78,663,663.54,134.18,712,807.0,0.88,57.71,50.42,11.18,13.51,5.16,3.73,1.73,98.97,95.4,1625,2563,1952.07
240,0,1617,1616.99,655,655.94,113.54,594,629.0,0.94,48.55,42.54,11.66,12.26,4.16,3.47,2.58,147.62,145.42,1597,2247,1829.98
241,0,1383,1383.78,650,650.83,86.18,422,444.0,0.95,34.54,30.14,12.65,12.05,2.73,2.5,2.76,157.89,161.9,1632,2546,1916.63
242,0,1334,1334.29,667,667.4,149.82,784,884.0,0.89,65.44,56.98,7.81,13.12,8.38,4.34,0.68,38.8,39.01,1616,2310,1911.57
243,0,818,818.08,672,672.91,126.37,633,683.0,0.93,53.85,47.26,11.66,11.88,4.62,3.98,2.12,121.33,120.51,1619,2239,1856.17
245,0,331,331.41,667,667.78,108.81,562,592.0,0.95,45.65,39.98,12.53,12.21,3.64,3.28,0.5,28.81,27.82,1642,2685,1987.76
246,0,723,723.85,664,664.09,96.28,469,495.0,0.95,40.26,35.06,11.4,11.52,3.53,3.04,2.89,165.62,169.78,1617,2222,1842.63
247,0,1385,1385.84,667,667.32,103.7,525,552.0,0.95,43.19,37.94,12.04,12.12,3.59,3.13,0.09,5.31,1.67,1654,2573,1934.71
248,0,1096,1096.66,680,680.53,114.02,609,644.0,0.95,48.92,42.82,12.81,12.53,3.82,3.42,0.71,40.86,42.27,1617,2413,1894.56
249,0,533,534.04,680,680.49,96.81,493,519.0,0.95,40.5,34.97,13.04,12.26,3.11,2.85,1.0,57.09,54.71,1590,2212,1835.0
250,0,1213,1213.66,683,683.12,103.54,536,564.0,0.95,43.6,38.68,12.21,12.07,3.57,3.2,0.93,53.39,50.69,1563,2279,1867.16
251,0,1293,1293.96,672,672.97,104.87,541,570.0,0.95,44.15,39.11,12.37,12.04,3.57,3.25,0.23,13.09,7.07,1645,2325,1878.83
252,0,330,330.85,685,685.14,130.71,690,735.0,0.94,55.95,49.46,10.77,12.22,5.19,4.05,0.42,24.27,24.95,1705,2650,2028.51
253,0,173,173.82,696,696.83,104.33,515,545.0,0.94,43.86,38.08,12.08,11.75,3.63,3.24,0.42,24.23,24.31,1644,2294,1861.73
254,0,632,632.4,711,711.74,126.02,641,685.0,0.94,53.82,47.86,11.4,11.79,4.72,4.06,2.18,125.17,125.04,1596,2229,1845.24
255,0,58,58.53,715,715.37,113.21,550,564.0,0.98,50.16,44.73,11.0,10.65,4.56,4.2,1.49,85.43,89.14,1617,2247,1869.47
256,0,786,786.34,711,711.7,137.58,737,792.0,0.93,60.0,52.9,11.4,12.3,5.26,4.3,2.5,143.13,143.17,1581,2289,1862.22
257,0,2017,2017.09,715,715.14,118.12,619,660.0,0.94,49.93,43.95,11.66,12.34,4.28,3.56,2.14,122.74,122.2,1592,2247,1833.59
258,0,908,908.34,707,707.46,146.33,746,817.0,0.91,64.03,56.87,10.2,11.83,6.28,4.81,2.89,165.53,166.96,1600,2454,1895.5
259,0,1113,1113.63,706,706.72,98.67,477,503.0,0.95,40.85,35.77,11.7,11.56,3.49,3.09,0.38,21.54,21.02,1658,2357,1889.2
260,0,1064,1064.2,717,717.12,114.71,586,630.0,0.93,49.41,42.43,11.4,12.15,4.33,3.49,0.94,54.06,53.31,1643,2605,1953.67
261,0,1510,1510.15,720,720.48,114.67,602,638.0,0.94,48.51,42.47,11.4,12.4,4.25,3.42,1.32,75.68,75.04,1569,2196,1841.7
262,0,318,318.83,716,717.05,112.37,604,642.0,0.94,47.51,41.58,12.81,12.99,3.71,3.2,0.86,49.27,47.78,1635,2580,1973.53
263,0,149,149.19,721,721.67,97.98,488,512.0,0.95,40.0,35.41,12.81,12.03,3.12,2.94,2.21,126.87,123.32,1577,2270,1856.76
264,0,348,348.82,734,734.43,127.36,709,755.0,0.94,54.59,48.59,12.17,12.82,4.49,3.79,1.72,98.43,97.09,1612,2623,1944.46
266,0,325,325.5,732,732.46,106.23,551,582.0,0.95,44.65,38.67,13.04,12.34,3.42,3.13,0.98,55.95,57.24,1682,2596,2017.56
267,0,1077,1077.75,726,726.51,99.64,499,524.0,0.95,41.4,36.15,11.4,11.93,3.63,3.03,0.65,37.15,35.17,1658,2571,1999.15
268,0,906,906.39,725,725.87,137.84,749,801.0,0.94,59.68,52.8,12.17,12.46,4.91,4.24,2.99,171.33,170.46,1681,2547,1943.12
269,0,848,848.61,729,729.75,135.98,723,767.0,0.94,58.52,51.12,11.7,12.29,5.0,4.16,0.35,19.98,18.29,1555,2294,1887.07
270,0,1163,1163.63,733,733.3,85.36,386,411.0,0.94,34.93,30.05,12.08,11.02,2.89,2.73,1.98,113.63,110.58,1603,2335,1876.28
271,0,1225,1225.74,734,734.04,135.78,724,777.0,0.93,58.14,51.68,11.18,12.46,5.2,4.15,2.68,153.43,151.81,1625,2250,1847.81
272,0,40,40.16,738,738.37,111.2,566,585.0,0.97,47.51,42.15,12.81,11.65,3.71,3.62,2.28,130.73,133.42,1617,2273,1899.76
273,0,525,525.41,729,729.41,88.28,436,461.0,0.95,36.22,31.57,12.17,11.98,2.98,2.64,0.11,6.34,3.75,1613,2189,1842.68
274,0,434,434.47,750,750.36,128.41,677,715.0,0.95,56.4,49.87,11.4,11.88,4.95,4.2,2.49,142.93,138.53,1596,2270,1858.69
275,0,1042,1042.97,743,743.49,146.91,815,880.0,0.93,62.82,56.04,12.37,13.0,5.08,4.31,2.9,166.18,168.28,1645,2531,1944.15
276,0,604,604.85,743,743.64,98.33,490,515.0,0.95,40.85,35.31,12.65,12.0,3.23,2.94,2.77,158.46,156.23,1567,2264,1847.28
277,0,560,560.91,752,752.51,97.98,498,526.0,0.95,40.31,35.07,12.53,12.25,3.22,2.86,2.62,150.26,149.54,1622,2284,1866.82
278,0,1911,1911.2,754,754.27,130.12,692,746.0,0.93,55.54,48.44,12.08,12.5,4.6,3.88,0.41,23.33,25.91,1607,2260,1853.05
279,0,998,998.33,753,752.98,117.74,626,667.0,0.94,49.4,43.71,12.65,12.65,3.91,3.46,2.77,158.63,160.02,1621,2391,1876.03
280,0,1136,1136.88,749,749.32,103.36,541,576.0,0.94,42.95,37.9,12.17,12.51,3.53,3.03,0.21,12.09,9.52,1573,2355,1873.38
281,0,1551,1551.32,761,761.54,79.11,374,392.0,0.95,31.78,27.36,12.17,11.69,2.61,2.34,1.35,77.28,77.24,1521,2214,1819.62
282,0,233,233.5,763,762.99,128.81,690,738.0,0.93,54.23,48.12,13.42,12.58,4.04,3.83,2.74,157.22,158.11,1581,2265,1865.8
283,0,1174,1174.91,764,764.44,82.18,386,408.0,0.95,32.7,28.27,12.08,11.72,2.71,2.41,1.98,113.43,110.63,1608,2277,1856.44
284,0,318,318.67,773,774.08,143.82,813,884.0,0.92,63.13,55.81,10.0,13.37,6.31,4.18,0.71,40.5,40.82,1623,2326,1908.21
285,0,770,770.0,777,777.91,101.98,498,526.0,0.95,42.72,37.26,11.66,11.58,3.66,3.22,1.0,57.43,59.18,1625,2247,1851.73
286,0,1505,1505.1,779,779.74,101.84,497,534.0,0.93,42.38,36.81,11.7,11.75,3.62,3.13,1.91,109.29,108.94,1585,2227,1819.96
287,0,159,159.72,772,772.48,91.5,444,469.0,0.95,38.01,32.18,13.42,11.8,2.83,2.73,2.68,153.43,152.03,1602,2277,1859.34
288,0,483,483.74,788,788.63,99.74,494,526.0,0.94,40.72,35.7,12.08,11.98,3.37,2.98,2.0,114.68,116.4,1557,2206,1844.61
289,0,1434,1434.86,789,789.21,95.4,466,489.0,0.95,39.2,34.23,11.4,11.75,3.44,2.91,2.23,127.75,124.79,1581,2172,1816.77
290,0,1688,1688.37,779,779.39,116.53,584,628.0,0.93,49.65,44.09,11.18,11.69,4.44,3.77,2.98,170.73,173.61,1596,2270,1826.16
291,0,1032,1032.39,782,782.45,99.7,507,533.0,0.95,41.23,36.44,12.37,12.05,3.33,3.02,0.24,14.04,10.03,1556,2334,1864.16
292,0,1544,1544.84,791,791.32,73.46,334,348.0,0.96,28.64,24.91,12.17,11.47,2.35,2.17,1.36,77.91,77.71,1646,2187,1838.44
293,0,190,190.91,792,792.95,90.23,451,473.0,0.95,36.88,32.23,12.81,12.04,2.88,2.68,2.43,139.4,137.93,1627,2275,1894.14
294,0,954,954.47,791,791.69,133.84,729,790.0,0.92,57.27,50.91,12.17,12.81,4.71,3.97,2.93,167.91,169.16,1643,2473,1901.65
295,0,790,790.69,804,804.65,108.43,535,572.0,0.94,46.17,39.96,11.4,11.67,4.05,3.42,1.26,72.35,74.95,1640,2225,1873.19
296,0,402,402.4,799,799.13,109.3,547,588.0,0.93,46.32,40.71,11.66,11.89,3.97,3.42,0.57,32.66,34.45,1641,2328,1864.05
297,0,851,851.33,807,807.21,112.71,598,626.0,0.96,47.71,41.93,11.66,12.39,4.09,3.39,0.99,56.98,55.15,1609,2331,1883.67
298,0,675,675.68,829,829.21,149.6,811,889.0,0.91,64.63,57.76,11.18,12.79,5.78,4.51,1.71,98.0,94.76,1613,2290,1869.99
299,0,942,942.19,805,805.6,113.7,606,657.0,0.92,47.68,42.39,12.17,12.85,3.92,3.3,2.97,170.34,175.61,1645,2523,1959.22
300,0,1125,1125.36,814,814.54,121.3,671,711.0,0.94,51.0,44.89,13.42,13.14,3.8,3.42,0.49,28.07,29.02,1559,2262,1849.78
301,0,274,274.67,809,809.1,131.7,724,771.0,0.94,57.22,51.86,12.17,12.38,4.7,4.19,3.05,174.99,0.14,1626,2525,1901.31
302,0,640,640.44,827,827.74,112.18,564,607.0,0.93,47.85,42.07,12.17,11.73,3.93,3.59,1.38,79.16,81.65,1562,2255,1850.22
303,0,1455,1455.17,820,820.73,88.67,434,455.0,0.95,36.36,31.49,11.66,11.85,3.12,2.66,2.12,121.5,119.68,1606,2184,1831.83
304,0,1060,1060.93,831,831.74,117.98,612,652.0,0.94,49.98,43.66,11.7,12.27,4.27,3.56,1.22,70.11,69.04,1633,2295,1860.15
305,0,1774,1774.88,824,824.1,87.5,423,450.0,0.94,33.84,29.97,13.6,12.18,2.49,2.46,1.9,108.97,118.35,1587,2250,1823.04
306,0,1958,1958.33,826,826.4,90.28,456,482.0,0.95,37.05,31.89,13.0,12.24,2.85,2.61,1.62,93.09,89.35,1610,2429,1891.75
307,0,214,214.8,823,823.51,94.81,456,483.0,0.94,38.59,34.07,11.66,11.72,3.31,2.91,2.6,148.78,146.07,1667,2298,1911.48
308,0,984,984.33,817,817.67,112.28,603,634.0,0.95,48.26,42.22,12.17,12.4,3.97,3.41,0.1,5.95,2.33,1631,2438,1924.24
309,0,382,382.46,836,836.44,140.07,761,814.0,0.93,61.55,54.57,11.31,12.37,5.44,4.41,0.75,43.03,41.17,1633,2408,1895.1
310,0,523,523.7,837,837.03,123.44,659,693.0,0.95,53.0,46.83,11.66,12.41,4.54,3.77,2.13,121.89,124.86,1600,2354,1871.29
311,0,1702,1702.93,829,829.46,155.98,851,964.0,0.88,67.72,59.51,10.44,13.58,6.49,4.38,0.28,16.29,14.73,1554,2336,1871.7
312,0,1842,1842.13,842,842.53,125.11,707,756.0,0.94,53.6,47.75,12.17,13.07,4.41,3.65,1.42,81.42,85.78,1601,2296,1843.11
313,0,252,252.31,827,827.11,111.84,599,635.0,0.94,47.13,40.81,12.65,12.7,3.73,3.21,2.84,162.72,165.86,1658,2544,1961.9
314,0,808,808.7,839,839.19,106.08,525,557.0,0.94,44.01,38.72,11.7,11.83,3.76,3.27,1.2,68.68,70.19,1630,2530,1939.68
315,0,1940,1940.81,841,841.85,82.43,390,410.0,0.95,33.62,28.68,13.0,11.62,2.59,2.47,1.17,67.25,66.32,1603,2378,1895.05
316,0,824,824.11,846,846.19,106.47,585,610.0,0.96,45.22,38.74,13.6,12.98,3.32,2.98,0.96,54.9,53.39,1629,2587,2002.99
317,0,1028,1028.05,844,844.83,86.18,412,435.0,0.95,34.54,30.08,12.65,11.75,2.73,2.56,1.18,67.89,70.18,1635,2339,1885.0
318,0,243,243.52,847,847.1,95.05,481,504.0,0.95,39.05,34.4,11.4,12.15,3.43,2.83,2.27,129.81,132.47,1666,2575,1929.44
319,0,1003,1003.07,844,844.94,82.91,403,418.0,0.96,34.06,29.15,11.4,11.88,2.99,2.45,2.27,130.24,134.38,1600,2404,1930.12
320,0,418,418.04,854,854.35,106.18,544,576.0,0.94,44.15,38.92,12.17,12.13,3.63,3.21,1.34,76.91,77.18,1562,2285,1848.28
321,0,893,893.8,862,863.02,118.77,611,656.0,0.93,51.24,44.53,11.05,12.1,4.64,3.68,1.47,84.4,84.52,1610,2289,1857.04
322,0,1788,1788.63,853,853.57,85.01,418,440.0,0.95,33.96,29.02,13.34,12.45,2.55,2.33,1.81,103.63,108.21,1640,2227,1853.56
323,0,1673,1673.85,856,856.56,87.01,425,448.0,0.95,35.85,30.59,13.0,11.95,2.76,2.56,1.97,112.99,111.48,1636,2336,1879.36
324,0,16,17.03,868,868.62,125.01,650,698.0,0.93,53.76,47.49,12.17,11.98,4.42,3.96,1.4,80.36,79.31,1586,2328,1880.19
325,0,838,838.09,858,858.39,112.47,605,634.0,0.95,47.51,41.19,13.04,12.7,3.64,3.24,0.53,30.34,30.74,1651,2727,1949.71
326,0,1964,1964.94,863,863.2,94.77,463,491.0,0.94,38.9,33.71,12.65,11.88,3.08,2.84,1.88,107.97,106.61,1619,2360,1902.6
